,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,catalog_idx,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
84,25.45400000000009,6.826000000000023,27.77922433159532,8,360.219688832587,0.8480760085905551,catalog,42,25.0,8,370,False,cib,0,124
97760,25.422000000000093,5.112000000000017,27.7571672687137,8,188.40425626008616,0.4449553638949019,catalog,1351,25.0,60,371,True,cib,0,106120
97676,26.068000000000087,5.314000000000018,27.75042465580304,7,190.8375599010865,0.4505571547338807,catalog,847,25.0,59,372,True,cib,0,106029
101314,25.076666666666743,6.156000000000021,27.72650093906354,8,158.67970709945192,0.3740817335742503,catalog,2205,25.0,77,373,True,cib,0,109762
97694,26.508000000000088,5.192000000000018,27.72364786163649,5,219.7173716604244,0.5188426429914077,catalog,1193,25.0,59,374,True,cib,0,106047
97678,25.21000000000009,5.90600000000002,27.70105933012269,7,177.08375917294637,0.4176613090931917,catalog,897,25.0,59,375,True,cib,0,106031
97679,26.60666666666675,5.508666666666685,27.66010767519072,8,191.8017758687303,0.4526880164335878,catalog,2011,25.0,59,376,True,cib,0,106032
97680,26.92866666666675,6.234000000000021,27.656295646393318,7,181.16342627756453,0.427023440709621,catalog,3004,25.0,59,377,True,cib,0,106033
97761,25.519333333333428,5.806666666666686,27.64986228411277,7,171.7256941077377,0.4050958360301755,map,-1,25.0,60,378,True,unknown,0,106121
85,25.68200000000008,5.760000000000019,27.62000088337369,7,378.0993740526408,0.8919990306472033,catalog,45,25.0,8,379,False,cib,0,125
97681,25.63333333333341,5.010666666666683,27.61485815521385,8,189.14978561513104,0.4467861627853557,catalog,579,25.0,59,380,True,cib,0,106034
97682,25.096666666666746,5.581333333333352,27.575146449237888,7,180.5696616624348,0.4261257191054973,catalog,1271,25.0,59,381,True,cib,0,106035
97683,25.200000000000088,5.620000000000019,27.573374925858065,7,177.9562429393771,0.4199303714688066,catalog,1128,25.0,59,382,True,cib,0,106036
86,25.42800000000008,5.106666666666684,27.53774899397651,7,430.94943974679984,1.0177841610089111,catalog,1,25.0,8,383,False,cib,0,126
97684,26.146666666666757,5.563333333333352,27.534275884339465,10,185.9870547289061,0.4389238044223674,catalog,1666,25.0,59,384,True,cib,0,106037
87,25.88400000000009,6.009333333333354,27.489705858724463,8,414.6198828535903,0.977718393369199,catalog,97,25.0,8,385,False,cib,0,127
97685,25.719333333333413,6.999333333333357,27.42429754568614,6,174.63815363501325,0.4110050979555393,catalog,16893,25.0,59,386,True,radio,0,106038
97686,26.93866666666675,6.569333333333356,27.41230605716818,8,180.38619903311604,0.4249123100876214,catalog,101881,25.0,59,387,True,cib,0,106039
97687,25.10000000000007,6.361333333333355,27.40335837647583,22,167.99193143792027,0.3958795512549068,catalog,339,25.0,59,388,True,cib,0,106040
97688,26.846000000000096,5.812666666666686,27.372814938293683,9,178.6786564273087,0.4214931855765508,catalog,2150,25.0,59,389,True,cib,0,106041
88,25.157333333333405,6.188000000000021,27.35202907406037,7,340.5463549857883,0.8027776717063158,catalog,180,25.0,8,390,False,cib,0,128
97689,26.61266666666676,5.028666666666684,27.326913673090143,7,185.5748941803498,0.4383300311748839,catalog,1691,25.0,59,391,True,cib,0,106042
97690,26.474666666666764,6.345333333333355,27.317062399747854,7,185.06549333263567,0.4361275125384015,catalog,1590,25.0,59,392,True,cib,0,106043
97691,26.80800000000009,5.287333333333351,27.30792729487889,7,190.2153341822096,0.4491075014711037,catalog,2309,25.0,59,393,True,cib,0,106044
97762,25.47066666666673,5.354000000000018,27.30565690088231,7,178.8175378088042,0.4221511938027258,catalog,851,25.0,60,394,True,cib,0,106122
97692,25.04600000000008,6.171333333333354,27.290534112516276,6,169.2588160493922,0.3990101306507272,catalog,668,25.0,59,395,True,cib,0,106045
97693,26.734000000000083,6.124666666666688,27.28291364259496,10,182.4484673573899,0.4301410096488754,catalog,1738,25.0,59,396,True,cib,0,106046
97763,25.087333333333408,5.81800000000002,27.269431777768908,5,174.41566716027629,0.4114331372732366,map,-1,25.0,60,397,True,unknown,0,106123
89,26.74733333333341,6.450666666666688,27.226054774961494,7,415.0558544122431,0.9779236146675933,catalog,118,25.0,8,398,False,cib,0,130
97695,26.422666666666743,6.437333333333355,27.199309618153546,6,183.18020776190295,0.4316069118506806,catalog,1990,25.0,59,399,True,cib,0,106048
97764,26.132000000000076,5.188666666666684,27.16553674768173,7,182.39236801787897,0.4307052832650423,catalog,884,25.0,60,400,True,cib,0,106124
90,26.633333333333425,5.290666666666684,27.153325523726394,6,401.6282681775701,0.9482584318892616,catalog,14,25.0,8,401,False,cib,0,132
97696,26.05533333333343,6.441333333333355,27.13816356831937,7,194.69697862789255,0.4587389536815297,catalog,1480,25.0,59,402,True,cib,0,106049
97697,25.24466666666674,4.932666666666683,27.10569387876194,7,181.8479791670018,0.4295895545477949,catalog,2436,25.0,59,403,True,cib,0,106050
91,26.50266666666674,6.68666666666669,27.104857706117564,6,355.31606102246224,0.8367725546807788,catalog,168,25.0,8,404,False,cib,0,135
97698,25.05066666666676,5.342666666666686,27.093473962977903,9,183.680955365765,0.4336406724929506,catalog,7676,25.0,59,405,True,radio,0,106051
92,25.50333333333342,6.68666666666669,27.087255961238306,6,352.4554773323968,0.8300358540787115,catalog,337,25.0,8,406,False,cib,0,136
97699,25.66200000000008,6.520666666666688,27.07796076746544,6,173.770539279394,0.409368481309863,catalog,1330,25.0,59,407,True,cib,0,106052
93,24.95466666666676,6.441333333333355,27.0410298697448,6,313.24605684015853,0.7380605974084329,catalog,155,25.0,8,408,False,cib,0,138
97700,25.06000000000007,6.439333333333355,27.038408963928426,7,165.65969713933833,0.390323760016769,map,-1,25.0,59,409,True,unknown,0,106053
97701,25.738000000000085,5.3720000000000185,27.0304848779428,7,177.97794509752612,0.4201568443889443,catalog,80763,25.0,59,410,True,radio,0,106054
97702,24.976000000000084,6.992000000000024,27.001463512253327,8,168.12603819073922,0.3956852382775204,catalog,988,25.0,59,411,True,cib,0,106055
97765,27.01733333333341,6.7333333333333565,26.914656886640905,5,172.60981479748773,0.4064588295589506,catalog,2291,25.0,60,412,True,cib,0,106125
97787,26.020666666666752,6.082666666666687,26.850397984862173,5,190.94052905472952,0.450197372810557,catalog,1781,25.0,61,413,True,cib,0,106150
97703,25.95866666666676,5.368000000000018,26.826023098001603,6,174.5735412280183,0.4121226547621378,catalog,1599,25.0,59,414,True,cib,0,106056
95,26.20466666666676,5.092666666666684,26.80680959688692,4,439.6796849324366,1.0384253909149397,catalog,74,25.0,8,415,False,cib,0,141
97704,26.845333333333432,4.946000000000017,26.799604333890787,10,192.4070280910808,0.4545245905740347,catalog,1884,25.0,59,416,True,cib,0,106057
94,25.498666666666765,6.745333333333356,26.79187311039513,5,348.8757007772249,0.8215064049399767,catalog,119,25.0,8,417,False,cib,0,140
97705,26.43200000000008,5.879333333333353,26.76684281122305,5,188.9865041478004,0.4457561505173248,catalog,1294,25.0,59,418,True,cib,0,106058
97706,25.82933333333341,5.688000000000019,26.726588548780924,22,172.7099799164438,0.4075028538153435,catalog,2026,25.0,59,419,True,cib,0,106059
97707,25.429333333333407,5.116000000000017,26.72502728190736,5,183.42471965627715,0.4331924486400239,catalog,115,25.0,59,420,True,cib,0,106060
97708,26.708000000000094,5.053333333333351,26.686806272820743,5,192.2920651230011,0.4541789899382969,catalog,2013,25.0,59,421,True,cib,0,106062
97709,26.94600000000009,6.690666666666689,26.683456124404263,5,172.75719857649514,0.4068414704424128,catalog,3015,25.0,59,422,True,cib,0,106063
97710,26.987333333333417,5.982000000000021,26.671305866257885,8,181.41645052728327,0.4278208821271539,catalog,3459,25.0,59,423,True,cib,0,106064
97766,25.52066666666676,5.821333333333354,26.669953153516303,4,165.337414939894,0.3900159344908822,catalog,1078,25.0,60,424,True,cib,0,106126
97711,25.970000000000088,5.949333333333353,26.642430894236163,5,176.8208040705668,0.4170081576650515,catalog,1976,25.0,59,425,True,cib,0,106065
97767,25.66200000000008,6.512666666666688,26.62940613357626,10,168.73945705208584,0.3975225534611512,catalog,839,25.0,60,426,True,cib,0,106127
97712,26.64200000000009,5.92400000000002,26.57849428558745,9,181.86691301175117,0.4289285465503442,catalog,1039,25.0,59,427,True,cib,0,106066
97768,26.11266666666674,6.458666666666688,26.554931687301483,4,188.23038218239975,0.4434873547120252,catalog,1805,25.0,60,428,True,cib,0,106128
97769,25.64066666666675,5.312666666666685,26.500407634684827,4,179.91776929182376,0.4247770365386599,catalog,1404,25.0,60,429,True,cib,0,106129
97713,24.954000000000093,6.096666666666687,26.499247181432903,7,164.20727857689687,0.3871558600800514,catalog,2325,25.0,59,430,True,cib,0,106067
101315,26.470666666666748,5.008000000000017,26.4928979192578,4,161.83210516673267,0.382261272507724,catalog,1509,25.0,77,431,True,cib,0,109764
97770,26.75800000000009,5.182666666666684,26.39618115616703,3,181.3526996592542,0.4282542164630213,catalog,1567,25.0,60,432,True,cib,0,106130
97714,25.314000000000096,5.675333333333352,26.376649362453502,5,173.2831643904911,0.4088641772361092,map,-1,25.0,59,433,True,unknown,0,106069
101316,25.824000000000087,6.818666666666689,26.364226224471388,6,153.28992818609015,0.360900579250931,catalog,101737,25.0,77,434,True,cib,0,109765
97715,24.91333333333343,6.308666666666688,26.357909691002806,4,163.41359839534067,0.3851296100482104,catalog,1138,25.0,59,435,True,cib,0,106070
101317,26.43200000000008,6.014000000000021,26.350507431978127,6,164.34951213337902,0.3875505726153216,catalog,2642,25.0,77,436,True,cib,0,109766
97716,25.97800000000009,6.158666666666687,26.290558367196585,4,185.61414803485135,0.437576526050318,map,-1,25.0,59,437,True,unknown,0,106071
101318,25.43266666666676,6.011333333333353,26.27790272851891,4,155.08300165131868,0.3657011067724349,catalog,244,25.0,77,438,True,cib,0,109767
97717,25.96133333333342,6.442000000000022,26.27751126184048,3,183.3406942669584,0.4319810604530051,catalog,1935,25.0,59,439,True,cib,0,106073
97718,26.19266666666676,5.4826666666666855,26.240657963200714,3,181.31309176238005,0.4279513462054753,catalog,883,25.0,59,440,True,cib,0,106074
97771,26.58000000000008,5.201333333333351,26.225893460254817,4,177.99709655563873,0.420317847245362,catalog,3268,25.0,60,441,True,cib,0,106131
96,26.45333333333341,5.771333333333353,26.20417846125008,4,398.4840460819407,0.9400709629292796,catalog,360,25.0,8,442,False,cib,0,144
97719,25.25200000000008,6.621333333333356,26.186467106625187,5,159.12028764692775,0.3747794171836084,map,-1,25.0,59,443,True,unknown,0,106075
97720,24.97466666666676,7.022000000000023,26.176992864136643,3,162.9924281690797,0.383578726366892,catalog,2044,25.0,59,444,True,cib,0,106076
97721,26.47200000000008,6.103333333333354,26.172078668254454,3,181.0735416542452,0.4269165598650739,catalog,2084,25.0,59,445,True,cib,0,106077
97,26.291333333333423,5.808666666666687,26.16470988593627,2,393.88768662464247,0.9291661148632472,catalog,139,25.0,8,446,False,cib,0,145
97722,25.654666666666763,6.566000000000022,26.153669176121184,7,167.27986095784388,0.3940420790117782,catalog,2431,25.0,59,447,True,cib,0,106078
98,26.92000000000008,6.0753333333333535,26.13639079497192,3,397.2917719346703,0.9367428305370304,catalog,288,25.0,8,448,False,cib,0,146
97723,26.48000000000008,5.372666666666685,26.12650379655541,3,178.56520016524416,0.4215427364112735,map,-1,25.0,59,449,True,unknown,0,106079
99,26.987333333333417,7.003333333333357,26.1160029067201,2,349.0775628283977,0.8215354492667127,catalog,335,25.0,8,450,False,cib,0,147
100,25.54133333333342,6.2993333333333545,26.09926582463797,3,339.9314661072726,0.8011574841918987,catalog,120,25.0,8,451,False,cib,0,148
97724,26.295333333333414,5.632000000000019,26.08875564318612,8,183.57698621220155,0.4331849132708752,catalog,3036,25.0,59,452,True,cib,0,106080
97725,26.978666666666747,5.372666666666685,26.038931084063737,3,175.28568470755593,0.4138007132239019,map,-1,25.0,59,453,True,unknown,0,106081
97726,26.229333333333408,6.117333333333354,26.01160059453987,9,185.1231168421319,0.4364527731562184,catalog,909,25.0,59,454,True,cib,0,106082
101,26.40666666666676,6.591333333333355,25.96300827608621,2,366.0008846264742,0.8621021972427366,catalog,405,25.0,8,455,False,cib,0,150
97727,26.579333333333413,5.887333333333353,25.95667035637878,4,178.1565539672915,0.4202058566682061,catalog,2131,25.0,59,456,True,cib,0,106084
102,25.73266666666673,6.116000000000021,25.92636539279433,2,365.8768037927768,0.862606180913301,catalog,159,25.0,8,457,False,cib,0,151
97728,25.648666666666752,5.437333333333352,25.91109387427125,5,176.16522966518215,0.4158323847891323,catalog,961,25.0,59,458,True,cib,0,106085
103,25.72133333333341,5.653333333333353,25.88082086525219,2,369.4356681275466,0.8717219104813437,catalog,108,25.0,8,459,False,cib,0,152
104,26.467333333333425,6.362000000000021,25.87000614548248,1,384.7922975595239,0.9067769207662524,catalog,263,25.0,8,460,False,cib,0,153
97729,25.46466666666675,6.953333333333357,25.834898561613564,1,161.7292677195848,0.3806618031321317,catalog,401,25.0,59,461,True,cib,0,106086
97788,26.020666666666752,5.3866666666666845,25.828989971097467,2,167.79221083857377,0.3961016546891117,catalog,934,25.0,61,462,True,cib,0,106151
105,25.63800000000009,5.308000000000018,25.82585920730717,8,401.1996415528402,0.9472198498453444,catalog,191,25.0,8,463,False,cib,0,156
97730,25.039333333333406,6.111333333333354,25.817616468890165,3,159.98353941856024,0.3771870648048139,map,-1,25.0,59,464,True,unknown,0,106087
97772,26.01666666666676,5.091333333333351,25.808062143278057,2,174.86478842391284,0.4129925084627441,catalog,3742,25.0,60,465,True,cib,0,106132
97731,25.720666666666745,6.972000000000024,25.80090369320579,3,164.30034227774013,0.3866979418678069,catalog,94646,25.0,59,466,True,radio,0,106088
97773,25.09266666666675,5.588000000000019,25.79422511310919,1,167.4686299753683,0.3952041046774987,catalog,1870,25.0,60,467,True,cib,0,106133
97732,26.908000000000087,5.933333333333353,25.76991663455524,4,175.4951112419304,0.4138937668698344,catalog,1378,25.0,59,468,True,cib,0,106089
101546,25.264666666666734,6.836000000000024,25.76293905521166,2,147.48713349969455,0.3472261521025833,map,-1,25.0,86,469,True,unknown,0,110001
97733,25.440000000000097,5.114000000000018,25.73422801146347,3,176.62423736513028,0.4171331209144449,map,-1,25.0,59,470,True,unknown,0,106091
97734,26.60266666666676,5.462000000000018,25.720935039305555,3,178.84856342341806,0.422148917247695,map,-1,25.0,59,471,True,unknown,0,106092
106,26.76200000000009,6.588000000000022,25.66965045629999,1,365.3092669563145,0.8604789362009853,catalog,276,25.0,8,472,False,cib,0,158
97774,25.10466666666675,6.362666666666688,25.66864455419336,1,155.16825088705687,0.3656591069937362,catalog,1922,25.0,60,473,True,cib,0,106134
97748,25.62400000000008,5.266666666666684,25.667005676633448,1,208.72376060745856,0.4928232684653193,catalog,1662,25.0,59,474,True,cib,0,106108
97735,25.196000000000076,5.615333333333353,25.64491260946561,4,165.5419815082614,0.3906390868392459,catalog,1222,25.0,59,475,True,cib,0,106093
97775,25.54133333333342,5.406666666666685,25.625633736732297,1,170.6376668244055,0.4028053775222532,catalog,1237,25.0,60,476,True,cib,0,106135
97776,26.178666666666743,4.974666666666684,25.623376762290626,4,167.87606233526648,0.3965576626743035,catalog,1908,25.0,60,477,True,cib,0,106136
97736,25.88066666666676,5.300000000000018,25.61816186262,2,170.63978663168876,0.4028804358002943,catalog,2361,25.0,59,478,True,cib,0,106095
97737,26.104666666666763,6.453333333333355,25.607881838540354,18,183.6853351315245,0.4327833898271607,catalog,1569,25.0,59,479,True,cib,0,106096
97777,26.50266666666674,5.196666666666684,25.598582182219936,4,172.13024329198575,0.4064669817077761,catalog,2638,25.0,60,480,True,cib,0,106138
97778,25.50000000000009,5.371333333333351,25.595098484578383,6,168.6518924741771,0.398141036110634,catalog,2265,25.0,60,481,True,cib,0,106139
107,25.55666666666674,5.179333333333351,25.59506274662812,1,399.4978264119188,0.943396614653924,catalog,79,25.0,8,482,False,cib,0,160
97738,25.025333333333418,6.518666666666689,25.59376193988931,2,154.83935245583086,0.3647718515229297,catalog,378,25.0,59,483,True,cib,0,106097
108,26.950666666666745,6.942000000000023,25.54847646988132,1,341.4917639567565,0.8037877989771547,catalog,101,25.0,8,484,False,cib,0,161
97739,27.00400000000009,6.051333333333353,25.547360741986864,6,172.54130331975043,0.4068397933254616,catalog,1141,25.0,59,485,True,cib,0,106098
97779,26.804666666666744,5.126666666666684,25.541100340234635,3,179.00590459258746,0.4227495049329282,catalog,1007,25.0,60,486,True,cib,0,106140
97740,26.02200000000008,5.157333333333351,25.510608042451288,1,178.14055748275416,0.4206856316880338,catalog,910,25.0,59,487,True,cib,0,106099
109,25.99733333333343,5.396666666666685,25.483811158934632,1,367.3662152670324,0.867215081622258,catalog,176,25.0,8,488,False,cib,0,162
101319,25.348666666666748,6.992000000000024,25.44779312428666,1,147.69770331221127,0.3476070783386482,catalog,1905,25.0,77,489,True,cib,0,109768
97741,25.905333333333413,5.616000000000019,25.44531648812221,1,166.20939884739627,0.3922135802280931,catalog,822,25.0,59,490,True,cib,0,106100
97780,26.15466666666676,5.558666666666685,25.440725314179545,6,169.85629715135622,0.4008589253410177,catalog,1034,25.0,60,491,True,cib,0,106141
110,25.667333333333424,5.2600000000000176,25.426736613961843,1,381.3717055061949,0.9004766793666009,catalog,242,25.0,8,492,False,cib,0,163
97781,25.52000000000009,5.518000000000018,25.400977425409327,2,161.7443129274808,0.3817408388988716,catalog,2546,25.0,60,493,True,cib,0,106142
97742,25.49600000000008,5.285333333333352,25.395087564831275,4,175.91510602665502,0.4153453236209667,catalog,344,25.0,59,494,True,cib,0,106101
97782,25.59866666666676,5.054000000000017,25.38513156108845,1,169.86957681982915,0.4012183867731448,map,-1,25.0,60,495,True,unknown,0,106143
111,25.19866666666676,6.629333333333356,25.37020530594037,1,303.7075276404554,0.715317222547947,catalog,204,25.0,8,496,False,cib,0,165
97783,25.66666666666676,5.292666666666684,25.343380165137305,1,167.8796662417484,0.396368498546338,catalog,3061,25.0,60,497,True,cib,0,106144
97784,25.942000000000085,5.400666666666685,25.334279271705597,1,161.12242625165686,0.3803476174232468,catalog,2698,25.0,60,498,True,cib,0,106145
97743,26.92133333333344,5.565333333333352,25.31338256138497,1,165.65448091479286,0.3909382015851302,catalog,1656,25.0,59,499,True,cib,0,106103
112,25.471333333333423,4.970666666666683,25.30446254364465,1,395.76543366269766,0.9348847310913252,catalog,18053,25.0,8,500,False,radio,0,166
97744,26.16266666666676,6.4466666666666885,25.27169874697531,1,178.88591670284475,0.4214809754295969,map,-1,25.0,59,501,True,unknown,0,106104
97745,25.37933333333341,6.191333333333354,25.2702188538644,2,158.8965122781568,0.3745680226391973,catalog,1835,25.0,59,502,True,cib,0,106105
113,26.8740000000001,5.928666666666687,25.268071195874228,1,389.72600248268185,0.9191511648552896,catalog,137,25.0,8,503,False,cib,0,167
114,26.75533333333341,5.891333333333353,25.24905630355459,1,371.80247954385817,0.8769390531367356,catalog,346,25.0,8,504,False,cib,0,168
97746,25.49933333333343,5.520000000000018,25.23106488043599,1,163.350551038569,0.385530513892361,map,-1,25.0,59,505,True,unknown,0,106106
97747,27.066666666666748,5.596000000000019,25.215293974760204,6,165.01236636033818,0.389402281130933,catalog,2812,25.0,59,506,True,cib,0,106107
97749,25.974666666666742,5.414000000000019,25.128198125031968,1,163.70804070338923,0.3864426468945754,map,-1,25.0,59,507,True,unknown,0,106109
116,26.760666666666754,6.011333333333353,25.11627411066748,1,371.4042942876844,0.8758081803602129,catalog,166,25.0,9,508,False,cib,0,170
97785,25.96266666666675,5.372666666666685,25.10078093698949,1,159.72723236023546,0.3770715377140903,map,-1,25.0,60,509,True,unknown,0,106148
117,26.788000000000096,5.209333333333351,25.10070365212227,1,383.3020845692044,0.9051085066852084,catalog,147,25.0,9,510,False,cib,0,171
115,26.49133333333341,6.620666666666689,25.068860833770803,1,354.45782588453017,0.8348632278071987,catalog,149,25.0,8,511,False,cib,0,169
118,25.143333333333416,5.187333333333351,25.035669290848475,1,371.4512159938191,0.8771547710656403,catalog,550,25.0,9,512,False,cib,0,172
97786,25.72266666666674,5.400666666666685,25.008788313540165,1,160.09426252387502,0.3779205212499802,catalog,1256,25.0,60,513,True,cib,0,106149
97789,25.045333333333417,6.116000000000021,24.99272888398721,35,152.20698008342504,0.3588494281055108,catalog,1624,15.0,62,514,True,cib,0,106152
119,26.666666666666742,6.145333333333354,24.883586051246244,13,371.7706550322875,0.876453553835739,catalog,76,20.0,10,515,False,cib,0,173
97790,26.402000000000083,5.358666666666685,24.857293832745743,36,166.28028546287106,0.3925503699250398,catalog,518,15.0,62,516,True,cib,0,106153
97791,25.258000000000088,5.250666666666684,24.85133254257701,30,164.7121931717895,0.388916449349193,catalog,2502,15.0,62,517,True,cib,0,106154
97792,25.75933333333341,5.246000000000017,24.849495260805437,35,158.2564766406358,0.3736761121365217,catalog,670,15.0,62,518,True,cib,0,106155
97793,26.22266666666676,6.113333333333354,24.82463420549849,37,174.76734075444963,0.4120407217829555,catalog,800,15.0,62,519,True,cib,0,106156
120,25.31133333333341,5.968666666666687,24.803300288682674,15,327.6470362209696,0.7726843547148033,catalog,184,20.0,10,520,False,cib,0,174
97794,25.476666666666745,5.022666666666684,24.780539975228734,34,167.0327651227858,0.3945368996755916,catalog,238,15.0,62,521,True,cib,0,106157
121,25.182666666666748,6.869333333333357,24.742536447766632,15,316.21950503932084,0.7444179197500033,catalog,93,20.0,10,522,False,cib,0,175
97795,25.537333333333404,5.225333333333351,24.697438003990293,31,166.2759998743436,0.3926249916941094,catalog,2617,15.0,62,523,True,cib,0,106158
122,25.858000000000075,6.167333333333354,24.632363631359087,17,373.5187934591497,0.8805384800102972,catalog,186,20.0,10,524,False,cib,0,177
123,26.993333333333428,6.484666666666689,24.58906110335389,13,357.1084606768272,0.8413357067610161,catalog,14212,20.0,10,525,False,radio,0,178
97796,26.09200000000008,6.134000000000021,24.57636950886697,37,175.2380221319973,0.4131344133986835,catalog,1565,15.0,62,526,True,cib,0,106159
124,25.37933333333341,6.649333333333356,24.47931458834062,14,311.4808947398594,0.7335959254400359,catalog,956,20.0,10,527,False,cib,0,179
97797,27.000666666666746,6.169333333333354,24.469190547374584,33,160.30325434730523,0.3778997387986609,catalog,1865,15.0,62,528,True,cib,0,106160
97798,25.54533333333341,5.411333333333352,24.45680707353837,28,160.35963586260377,0.3785402224119171,catalog,1375,15.0,62,529,True,cib,0,106161
97799,26.74066666666676,5.99200000000002,24.427357772463616,29,157.66437598946237,0.371801354810309,catalog,2206,15.0,62,530,True,cib,0,106162
97800,26.64266666666676,5.5420000000000185,24.418353047294325,29,164.22134004681726,0.3875714575877243,catalog,1162,15.0,62,531,True,cib,0,106163
97801,25.72333333333343,7.008000000000024,24.400114742926025,34,153.45437742722504,0.3611431084603329,catalog,2273,15.0,62,532,True,cib,0,106164
97802,26.82000000000009,6.70066666666669,24.351460808880677,39,154.44903075723315,0.3637185361155854,catalog,2070,15.0,62,533,True,cib,0,106165
125,25.969333333333424,5.282666666666684,24.321855861075644,11,348.2831388099902,0.822319359551526,catalog,163,20.0,10,534,False,cib,0,180
126,26.56133333333341,6.646000000000022,24.233123807216955,11,338.5259830136741,0.7972975739622724,catalog,241,20.0,10,535,False,cib,0,182
127,26.754000000000083,6.280000000000023,24.191360993210512,11,363.995451975052,0.8579039360149652,catalog,368,20.0,10,536,False,cib,0,184
101320,26.01333333333341,5.013333333333351,24.171571568741555,34,149.71981392016568,0.3536481443345718,catalog,2701,15.0,78,537,True,cib,0,109769
101321,26.92933333333341,6.525333333333355,24.153315925030917,39,145.44629027867524,0.34263907799518,catalog,101715,15.0,78,538,True,cib,0,109770
97803,26.57866666666675,5.291333333333352,24.096827261016227,56,163.2198155560127,0.385367295440258,catalog,1105,15.0,62,539,True,cib,0,106167
128,26.58733333333341,5.95800000000002,24.078142926913124,10,357.4134300592476,0.8428983271367707,catalog,51,20.0,10,540,False,cib,0,186
141,26.27600000000008,6.821333333333357,24.04254100220423,10,319.34457632790225,0.7518498084889949,catalog,830,20.0,10,541,False,cib,0,203
97804,26.22533333333342,6.803333333333358,24.04051334575231,34,149.693990397986,0.3524456724646315,catalog,433,15.0,62,542,True,cib,0,106168
129,26.06600000000009,5.180666666666684,24.039476786622423,9,368.50799226555455,0.8702136589942348,catalog,224,20.0,10,543,False,cib,0,187
130,25.750666666666746,5.374666666666685,24.03335719019182,17,335.55176991198226,0.7921417674296877,catalog,807,20.0,10,544,False,cib,0,189
131,26.206000000000085,6.022666666666687,24.03206832911958,11,383.93754470755255,0.9053441107858456,catalog,22576,20.0,10,545,False,radio,0,190
97805,25.78933333333341,6.418666666666688,24.017290051094,40,156.89257667556333,0.3696819729425712,map,-1,15.0,62,546,True,unknown,0,106169
132,26.803333333333413,6.06600000000002,23.99967465916649,11,355.3481730714074,0.83786200031009,catalog,448,20.0,10,547,False,cib,0,191
97806,25.260000000000083,6.148000000000021,23.99145489956011,42,146.9209597263472,0.3463661036764175,catalog,1095,15.0,62,548,True,cib,0,106170
97807,26.62733333333341,5.058000000000017,23.98848051262282,32,159.54135788800616,0.3768215950416141,catalog,332,15.0,62,549,True,cib,0,106171
133,25.674666666666763,5.2040000000000175,23.98578668047691,10,351.2282305597286,0.8293780028649875,catalog,175,20.0,10,550,False,cib,0,192
97808,25.53666666666674,6.297333333333355,23.977642639382697,29,147.29704417034512,0.347154046696332,catalog,31522,15.0,62,551,True,radio,0,106172
97809,27.036000000000083,6.124000000000021,23.97220825238884,34,159.270832029679,0.3754978223704459,catalog,1229,15.0,62,552,True,cib,0,106173
101322,25.504000000000083,5.994666666666687,23.922432721722423,28,139.94673262967757,0.3300183148222865,catalog,2422,15.0,78,553,True,cib,0,109771
134,25.866666666666745,5.725333333333353,23.915349885241767,10,345.64740420314973,0.8154895671057293,catalog,667,20.0,10,554,False,cib,0,194
135,25.086666666666744,6.612666666666689,23.910623892542407,10,279.8519558987304,0.6591528904234127,catalog,211,20.0,10,555,False,cib,0,195
136,25.37000000000008,6.96666666666669,23.90160109188725,10,301.3641035841238,0.7092998245117182,catalog,158,20.0,10,556,False,cib,0,196
137,26.809333333333424,5.126000000000017,23.89940908692063,13,378.626228685022,0.8941840128983858,catalog,161,20.0,10,557,False,cib,0,197
138,26.21733333333341,5.541333333333352,23.896374029265715,10,361.2164619332918,0.8524918051921728,catalog,379,20.0,10,558,False,cib,0,198
139,25.57400000000008,5.982000000000021,23.89512417513261,10,296.49756051701706,0.6992080790923796,catalog,483,20.0,10,559,False,cib,0,199
97810,25.08466666666675,5.526666666666685,23.820306416955734,49,154.7298640191551,0.3651804009016368,catalog,527,15.0,62,560,True,cib,0,106174
97811,24.973333333333425,5.840666666666686,23.804911376780986,35,149.2840572456871,0.352135453443567,catalog,3250,15.0,62,561,True,cib,0,106175
140,26.484000000000098,6.253333333333354,23.78841579422242,9,349.77622319135554,0.824432870413278,catalog,979,20.0,10,562,False,cib,0,201
101323,26.026000000000096,5.440666666666685,23.6667259279926,35,141.82622403669734,0.334774397355273,catalog,3869,15.0,78,563,True,cib,0,109772
142,25.448666666666742,5.939333333333353,23.64762618561607,9,298.9209358669702,0.7049778046831704,catalog,452,20.0,10,564,False,cib,0,204
97812,26.638666666666744,6.300666666666688,23.64626849940576,29,162.38589905121705,0.3827134494865983,catalog,2221,15.0,62,565,True,cib,0,106176
97813,26.037333333333425,5.896666666666687,23.61527319050968,25,154.6897242754685,0.3648500163868631,catalog,1846,15.0,62,566,True,cib,0,106177
143,25.34533333333342,6.712666666666689,23.560460760492976,10,300.32305510379166,0.7072262014199923,catalog,477,20.0,10,567,False,cib,0,205
144,26.817333333333423,6.4660000000000215,23.559157278915368,11,353.5792281308026,0.8330517117486906,catalog,391,20.0,10,568,False,cib,0,206
