,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
40022,25.30866666666675,5.258666666666684,5.164490903761318,1,391.6197041090965,0.2757772891646474,map,5.0,47,53319,False,unknown,0,40338
49267,25.11266666666675,5.034666666666683,5.164488334720274,1,341.19828298957424,0.2403554172604939,map,5.0,48,53320,False,unknown,0,49612
59911,26.23266666666676,6.4580000000000215,5.164479468975572,1,309.3820178959825,0.2173983197530362,map,5.0,51,53321,False,unknown,0,60324
54618,26.86200000000008,5.352000000000018,5.164475946265177,1,292.3536631455045,0.2058433695730527,map,5.0,49,53322,False,unknown,0,54990
54619,26.454666666666764,6.359333333333355,5.164469941741155,3,329.9202727396069,0.2318752245708983,map,5.0,49,53323,False,unknown,0,54991
54620,26.97933333333341,6.607333333333355,5.164457695432405,1,284.6691928137546,0.1999732986804398,map,5.0,49,53324,False,unknown,0,54992
57784,26.39400000000008,6.770666666666689,5.164453260641022,3,274.2871892560731,0.1926157905707282,map,5.0,50,53325,False,unknown,0,58181
40023,25.00866666666674,5.292666666666684,5.164391593158928,2,403.4710163202752,0.2841073059626565,map,5.0,47,53326,False,unknown,0,40339
49268,27.007333333333417,6.212666666666688,5.164349687832409,1,345.424642744752,0.2428406008634639,map,5.0,48,53327,False,unknown,0,49613
49269,26.16533333333342,5.642666666666686,5.164345538645256,1,341.42786502400685,0.2402786041245254,map,5.0,48,53328,False,unknown,0,49614
49270,25.54266666666675,6.404000000000021,5.164332588404309,1,278.98370829779003,0.1960588018090462,map,5.0,48,53329,False,unknown,0,49615
54621,26.02200000000008,6.848000000000023,5.164325527791361,1,285.6096367556109,0.2005346058666387,map,5.0,49,53330,False,unknown,0,54993
57785,26.57466666666676,6.128666666666687,5.164319351650549,1,308.35712731361417,0.2168155314462605,map,5.0,50,53331,False,unknown,0,58182
40024,26.666666666666742,5.070000000000017,5.164318233613887,1,370.0995471044398,0.2607005270395213,map,5.0,47,53332,False,unknown,0,40340
54622,25.934000000000083,6.074666666666687,5.164317932490681,2,340.9202303580588,0.2397359409981553,map,5.0,49,53333,False,unknown,0,54994
54623,25.71466666666676,6.300666666666688,5.164265201079832,1,293.72766745146185,0.2064616017356785,map,5.0,49,53334,False,unknown,0,54995
59912,27.03933333333341,7.011333333333357,5.164249171829721,1,267.94085731939964,0.1880636804343181,map,5.0,51,53335,False,unknown,0,60325
40025,25.60866666666676,5.069333333333351,5.164207746420344,1,388.2621938760025,0.2734946994550165,map,5.0,47,53336,False,unknown,0,40341
59913,26.52600000000009,5.870666666666686,5.164193288820568,2,295.8292477038821,0.2081054047216766,map,5.0,51,53337,False,unknown,0,60326
54624,25.91333333333342,6.530000000000023,5.164189098672976,1,303.9813072098921,0.2135728966005707,map,5.0,49,53338,False,unknown,0,54996
54625,26.866000000000096,7.100666666666691,5.164178807638477,1,288.59691209200696,0.202545296151036,map,5.0,49,53339,False,unknown,0,54997
59914,25.29466666666676,5.075333333333351,5.164167117016716,1,289.11514221561737,0.203652883255759,map,5.0,51,53340,False,unknown,0,60327
40026,26.52933333333341,5.295333333333351,5.164163048278475,1,380.1557688189913,0.2676885347808914,map,5.0,47,53341,False,unknown,0,40342
40027,26.93666666666676,4.976000000000017,5.164162273992212,1,360.1828162916144,0.2537515531045146,map,5.0,47,53342,False,unknown,0,40343
59915,25.000000000000075,5.458000000000019,5.164161711760815,1,294.3815655103771,0.2072348354856504,map,5.0,51,53343,False,unknown,0,60328
59916,26.80866666666676,6.582000000000022,5.164156900127066,2,269.6158688146703,0.1894084357598511,map,5.0,51,53344,False,unknown,0,60329
49271,26.517333333333426,6.154666666666688,5.164123696037318,1,353.76347445436664,0.2487300250058998,map,5.0,48,53345,False,unknown,0,49616
49272,25.60066666666675,4.962000000000017,5.164118935705919,1,339.50201613503947,0.2391868492227754,map,5.0,48,53346,False,unknown,0,49617
49273,25.47600000000008,6.4260000000000215,5.164098312540821,1,268.9228712957032,0.1889802171240387,map,5.0,48,53347,False,unknown,0,49618
49274,25.80800000000008,5.344666666666685,5.164086429974835,2,314.3644286923684,0.2213435632570183,map,5.0,48,53348,False,unknown,0,49619
54626,25.71666666666676,6.320666666666688,5.164035339072833,1,293.9687583391746,0.206623102708835,map,5.0,49,53349,False,unknown,0,54998
59917,26.732666666666752,5.120666666666684,5.164008219257162,1,275.2368721708407,0.1938632437501188,map,5.0,51,53350,False,unknown,0,60330
49275,26.737333333333407,7.062666666666691,5.164005461847513,1,303.5755578971181,0.213057724120364,map,5.0,48,53351,False,unknown,0,49620
59918,26.850000000000087,6.05000000000002,5.163988706458225,1,303.52599188022447,0.2134500930773553,map,5.0,51,53352,False,unknown,0,60331
49276,26.478000000000087,5.946666666666687,5.163986244210995,1,360.353114588969,0.2534606865143229,map,5.0,48,53353,False,unknown,0,49621
49277,25.76666666666675,5.300666666666684,5.1639723023324295,1,326.9692543499572,0.2302350036476106,map,5.0,48,53354,False,unknown,0,49622
57786,26.196000000000087,6.513333333333356,5.163934531684706,1,295.36504333868265,0.2075260758975934,map,5.0,50,53355,False,unknown,0,58183
54627,27.00533333333342,6.612666666666689,5.163926539855758,1,284.63982209302134,0.1999505020051656,map,5.0,49,53356,False,unknown,0,54999
59919,25.19066666666675,5.856000000000019,5.163926025404941,1,254.4993516271932,0.1790359409937715,map,5.0,51,53357,False,unknown,0,60332
54628,26.31200000000009,6.399333333333355,5.163922691938673,1,333.035102346912,0.234046160702315,map,5.0,49,53358,False,unknown,0,55000
57787,26.40933333333342,7.040000000000024,5.16388945158968,1,275.0397539351742,0.1930344873752841,map,5.0,50,53359,False,unknown,0,58184
57788,26.82466666666674,6.950000000000023,5.163882718094419,1,272.00044097499404,0.1909380137135002,map,5.0,50,53360,False,unknown,0,58185
57789,26.396666666666764,5.170000000000018,5.163873022378987,1,281.54045080551174,0.1982878365545582,map,5.0,50,53361,False,unknown,0,58186
57790,26.3760000000001,6.162000000000021,5.163855388958184,1,322.20811739878,0.2265404338166363,map,5.0,50,53362,False,unknown,0,58187
40028,27.06266666666676,6.78866666666669,5.163827531980683,1,361.1823937245513,0.2536276913018663,map,5.0,47,53363,False,unknown,0,40344
57791,26.37266666666675,6.424666666666688,5.163744110054093,1,313.9441382593668,0.2206186017258254,map,5.0,50,53364,False,unknown,0,58188
49278,26.505333333333425,6.7286666666666894,5.163717663165207,1,304.81786545745666,0.2140743996561328,map,5.0,48,53365,False,unknown,0,49623
49279,25.34133333333341,6.045333333333354,5.163690662671579,1,284.1025714418414,0.199792568837136,map,5.0,48,53366,False,unknown,0,49624
49280,25.54266666666675,5.966666666666687,5.163658733917568,2,282.32984222832675,0.1985744049883181,map,5.0,48,53367,False,unknown,0,49625
40029,25.21666666666676,6.786666666666689,5.163631376251064,1,322.17846699044395,0.2262394908192559,map,5.0,47,53368,False,unknown,0,40345
54629,26.975333333333424,5.08733333333335,5.163626084676312,1,289.8276487557497,0.2041509330133621,map,5.0,49,53369,False,unknown,0,55001
57792,26.16666666666676,6.109333333333354,5.16361499401659,1,353.6826831939366,0.248694362526163,map,5.0,50,53370,False,unknown,0,58189
49281,25.02800000000008,5.687333333333353,5.163598359070348,1,310.27362869606367,0.2183371362210321,map,5.0,48,53371,False,unknown,0,49626
54630,25.02266666666676,5.391333333333352,5.163593110407725,2,316.0679305521142,0.2225260887368941,map,5.0,49,53372,False,unknown,0,55002
49282,26.674666666666752,5.112666666666684,5.163592606551188,1,319.15470837823506,0.2247996153207949,map,5.0,48,53373,False,unknown,0,49627
49283,25.86733333333341,6.304666666666688,5.163582796499437,1,371.03788053189584,0.2608010522667519,map,5.0,48,53374,False,unknown,0,49628
59920,25.109333333333428,5.384000000000018,5.163581265302704,1,294.45957271993615,0.2073153681609591,map,5.0,51,53375,False,unknown,0,60333
40030,25.72866666666675,5.037333333333351,5.163561058475806,2,373.9247815966317,0.263408369787836,map,5.0,47,53376,False,unknown,0,40346
49284,26.55466666666676,5.89800000000002,5.1635588752212,1,347.9714683492642,0.2447735632136284,map,5.0,48,53377,False,unknown,0,49629
57793,26.44933333333342,4.898666666666683,5.1635528524774985,1,281.5392890494717,0.1983698477512047,map,5.0,50,53378,False,unknown,0,58190
59921,25.393333333333423,5.012000000000017,5.163502764211842,1,290.83855253893955,0.2048868015182173,map,5.0,51,53379,False,unknown,0,60334
40031,26.898666666666752,5.700666666666686,5.163493317115339,1,375.18417060239614,0.2640081186846211,map,5.0,47,53380,False,unknown,0,40347
57794,25.21600000000007,5.517333333333352,5.163488365583647,1,280.0636493423056,0.1971359621160191,map,5.0,50,53381,False,unknown,0,58191
59922,25.137333333333405,5.154000000000018,5.163445607912173,2,293.8952830422496,0.2069944887419899,map,5.0,51,53382,False,unknown,0,60335
40032,27.04133333333343,5.98800000000002,5.163438831400351,1,410.62390564628936,0.2887977564666142,map,5.0,47,53383,False,unknown,0,40348
49285,25.77800000000008,6.092666666666688,5.16343226200317,1,313.2823283274872,0.2202934651237363,map,5.0,48,53384,False,unknown,0,49630
49286,26.658666666666743,6.216666666666688,5.163429855484144,1,354.5600258647979,0.2492610881027718,map,5.0,48,53385,False,unknown,0,49631
57795,26.98466666666676,6.055333333333354,5.163417462233629,2,312.2310453710457,0.2195695955715735,map,5.0,50,53386,False,unknown,0,58192
49287,26.97000000000008,5.096666666666684,5.16336163114482,1,311.5066791954644,0.2194181575442239,map,5.0,48,53387,False,unknown,0,49632
40033,25.808666666666745,5.645333333333353,5.163305778525047,1,343.0067807593525,0.2413886524751782,map,5.0,47,53388,False,unknown,0,40349
49288,24.956666666666752,5.316666666666686,5.163298356916097,1,346.7144013532573,0.2441322012054778,map,5.0,48,53389,False,unknown,0,49633
40034,25.414666666666754,6.05800000000002,5.163284724436402,1,323.25241110268047,0.2273189911666976,map,5.0,47,53390,False,unknown,0,40350
49289,26.23866666666674,6.229333333333354,5.163281938446864,1,395.2247902038713,0.2778422563300318,map,5.0,48,53391,False,unknown,0,49634
57796,26.41266666666675,6.170666666666688,5.163274890779284,1,323.4499333370876,0.227409842450545,map,5.0,50,53392,False,unknown,0,58193
40035,25.22466666666674,5.706666666666686,5.163256664048192,3,359.72036411394095,0.2531239936384024,map,5.0,47,53393,False,unknown,0,40351
49290,26.52600000000009,6.00800000000002,5.163226027201699,1,350.1614226548297,0.2462646299142744,map,5.0,48,53394,False,unknown,0,49635
40036,25.81733333333341,5.963333333333353,5.163206973290991,2,363.4097365507562,0.2556028454668741,map,5.0,47,53395,False,unknown,0,40352
54631,26.845333333333432,4.978000000000017,5.1631807045791,1,290.90631982986343,0.2049451090620636,map,5.0,49,53396,False,unknown,0,55003
57797,26.12000000000008,6.236000000000021,5.163164933951433,1,349.6806521193013,0.2458216589269022,map,5.0,50,53397,False,unknown,0,58194
40037,26.90866666666675,5.08133333333335,5.163138186742958,1,360.1114062068437,0.2536603093142898,map,5.0,47,53398,False,unknown,0,40353
59923,26.378000000000096,5.90000000000002,5.163112194100804,1,309.20520477818235,0.2175034178509713,map,5.0,51,53399,False,unknown,0,60336
57798,26.608666666666743,5.716666666666686,5.163077918778161,1,300.644768374479,0.21155069496492,map,5.0,50,53400,False,unknown,0,58195
40038,26.66733333333341,5.941333333333353,5.16307337312358,1,397.5439399966292,0.2796222264779208,map,5.0,47,53401,False,unknown,0,40354
59924,25.18400000000008,5.228666666666684,5.163049480123524,1,289.52244649881413,0.2038906421120155,map,5.0,51,53402,False,unknown,0,60337
59925,26.01533333333343,5.2086666666666845,5.163024167817526,1,280.33978780643247,0.197430245037227,map,5.0,51,53403,False,unknown,0,60338
57799,25.37200000000007,5.329333333333351,5.163014940046507,1,289.6943931193809,0.2039784888471794,map,5.0,50,53404,False,unknown,0,58196
54632,25.737333333333417,5.534666666666685,5.163013453252619,2,276.39950155241337,0.1945511466487427,map,5.0,49,53405,False,unknown,0,55004
54633,26.900666666666748,6.249333333333355,5.162990671362779,1,314.12429863066944,0.2208202609276026,map,5.0,49,53406,False,unknown,0,55005
49291,26.542666666666765,7.091333333333357,5.162984603593817,1,308.1604066925206,0.2162754978322894,map,5.0,48,53407,False,unknown,0,49636
40039,26.16266666666676,6.707333333333357,5.16298037000858,1,350.2762164340408,0.2460107280225255,map,5.0,47,53408,False,unknown,0,40355
54634,25.186666666666763,6.650000000000023,5.162949102903802,2,256.9528633627981,0.1804876107620417,map,5.0,49,53409,False,unknown,0,55006
49292,25.724000000000068,6.931333333333357,5.16294714525784,4,294.01411335305886,0.206399317724742,map,5.0,48,53410,False,unknown,0,49637
40040,26.03333333333341,5.058666666666684,5.16291887801924,1,376.0966737901856,0.2649296484434789,map,5.0,47,53411,False,unknown,0,40356
62598,26.17066666666674,5.81200000000002,5.1629144932505,1,305.5856027042489,0.2149910136741141,map,5.0,53,53412,False,unknown,0,63040
54635,24.999333333333407,5.2166666666666845,5.162890885820311,1,320.5580346556084,0.2257512461234134,map,5.0,49,53413,False,unknown,0,55007
40041,26.96666666666676,6.95066666666669,5.16286815138934,1,368.20834683007774,0.2584733691183805,map,5.0,47,53414,False,unknown,0,40357
49293,25.575333333333408,6.834000000000023,5.162857202634528,1,292.5036400536528,0.2053810645401861,map,5.0,48,53415,False,unknown,0,49638
40042,26.70066666666676,4.992666666666684,5.162854704251451,1,365.5468383376296,0.2575240382832712,map,5.0,47,53416,False,unknown,0,40358
57800,25.167333333333403,6.895333333333356,5.162831518008373,1,267.5728467367548,0.1878518408369197,map,5.0,50,53417,False,unknown,0,58197
54636,25.81066666666677,5.970000000000021,5.162783897169733,1,289.7862893502906,0.2038175975454535,map,5.0,49,53418,False,unknown,0,55008
59926,26.38333333333341,5.84200000000002,5.162768492179131,1,311.1889675709879,0.2189215495745857,map,5.0,51,53419,False,unknown,0,60339
54637,25.23400000000008,6.169333333333354,5.162750120126055,1,258.1847094734723,0.1815238927064139,map,5.0,49,53420,False,unknown,0,55009
59927,26.98400000000009,6.294666666666688,5.162729760710988,1,293.0930949353687,0.2060179413302915,map,5.0,51,53421,False,unknown,0,60340
49294,26.77333333333341,6.400666666666688,5.162713737701476,1,332.06909350462564,0.2333666656187041,map,5.0,48,53422,False,unknown,0,49639
59928,26.474666666666764,6.269333333333354,5.162712400276367,1,313.66937288105265,0.2204919655826843,map,5.0,51,53423,False,unknown,0,60341
49295,26.841333333333417,5.283333333333351,5.162697534126013,1,317.49071702152366,0.2235669766227509,map,5.0,48,53424,False,unknown,0,49640
54638,25.28400000000007,6.85466666666669,5.1626916488881145,1,274.7294796732758,0.1928926633076011,map,5.0,49,53425,False,unknown,0,55010
57801,25.34000000000008,6.362666666666688,5.162589649837388,1,242.5464118594592,0.1704658581624955,map,5.0,50,53426,False,unknown,0,58198
61589,26.924666666666763,6.254666666666688,5.162571414276235,1,287.71743665563724,0.2022549253657806,map,5.0,52,53427,False,unknown,0,62021
54639,25.371333333333407,6.207333333333354,5.16256941984383,1,257.6362840638437,0.1811253981232625,map,5.0,49,53428,False,unknown,0,55011
49296,25.966666666666764,5.257333333333351,5.162541154239786,2,327.39010628386166,0.2305475185061802,map,5.0,48,53429,False,unknown,0,49641
57802,26.43666666666676,5.754000000000019,5.162511851169325,1,325.5673679547307,0.2290724899620312,map,5.0,50,53430,False,unknown,0,58199
62599,27.00400000000009,6.303333333333355,5.162490847017349,1,283.491815890207,0.1992657833581917,map,5.0,53,53431,False,unknown,0,63041
49297,25.074666666666747,5.250000000000018,5.162489635550703,1,347.74354395450223,0.2448832792174299,map,5.0,48,53432,False,unknown,0,49642
49298,26.992000000000097,6.126000000000021,5.16247846490951,1,361.313068912649,0.2540517792926409,map,5.0,48,53433,False,unknown,0,49643
61590,26.02200000000008,5.217333333333351,5.162437497269341,1,276.4034980191553,0.1946554448713468,map,5.0,52,53434,False,unknown,0,62022
49299,25.24866666666676,6.016666666666687,5.162435804736235,2,286.8150746357907,0.2017106596779414,map,5.0,48,53435,False,unknown,0,49644
57803,25.30866666666675,6.154666666666688,5.162385183681595,1,252.06307987362584,0.1772247862974854,map,5.0,50,53436,False,unknown,0,58200
54640,25.90066666666676,6.7333333333333565,5.162326638879538,1,278.0211117413079,0.1952530724602464,map,5.0,49,53437,False,unknown,0,55012
49300,26.079333333333416,5.95800000000002,5.162291134655437,1,376.3673865191472,0.2647191338237692,map,5.0,48,53438,False,unknown,0,49645
54641,26.38400000000008,6.492000000000022,5.162259427048214,1,320.5407873574007,0.2252242794527395,map,5.0,49,53439,False,unknown,0,55013
57804,26.04533333333343,6.244000000000021,5.16223751141331,1,349.5466366401733,0.2457236605205831,map,5.0,50,53440,False,unknown,0,58201
57805,25.092000000000088,5.786000000000019,5.162232930561043,1,271.36891151845094,0.1909270783784322,map,5.0,50,53441,False,unknown,0,58202
49301,26.030000000000086,6.860000000000023,5.162226533229768,1,304.6351514449523,0.2138876161549631,map,5.0,48,53442,False,unknown,0,49646
54642,26.83333333333341,6.633333333333356,5.16220299077062,1,285.60808059093006,0.200622258638721,map,5.0,49,53443,False,unknown,0,55014
40043,25.87933333333343,6.363333333333355,5.16217960676089,1,413.0115847484132,0.2902713890295938,map,5.0,47,53444,False,unknown,0,40359
54643,26.934000000000097,6.0720000000000205,5.162141474292658,1,329.34599076554593,0.2315980655469312,map,5.0,49,53445,False,unknown,0,55015
57806,26.64200000000009,5.608666666666686,5.162140776784755,1,293.2855118466685,0.2064106800847457,map,5.0,50,53446,False,unknown,0,58203
54644,26.35000000000009,6.888000000000024,5.162133217303366,1,287.9783003931066,0.2021808278669603,map,5.0,49,53447,False,unknown,0,55016
40044,25.82533333333342,6.525333333333355,5.162129974088972,1,367.6907543464956,0.2583366234544796,map,5.0,47,53448,False,unknown,0,40360
57807,25.808666666666745,6.234000000000021,5.1621294050219735,1,285.31321336787084,0.2005728290151117,map,5.0,50,53449,False,unknown,0,58204
54645,26.386666666666738,6.017333333333354,5.162112307106909,2,334.65751682449496,0.2353568987359768,map,5.0,49,53450,False,unknown,0,55017
57808,26.56733333333342,6.316666666666688,5.162087039803438,2,312.4097360082626,0.2195864854021736,map,5.0,50,53451,False,unknown,0,58205
40045,25.17133333333342,6.77466666666669,5.162047704377291,1,318.5987749449446,0.2237313536012316,map,5.0,47,53452,False,unknown,0,40361
49302,26.766666666666765,6.42866666666669,5.162003420035852,1,332.02486908001293,0.2333226644379826,map,5.0,48,53453,False,unknown,0,49647
59929,26.26600000000008,5.883333333333353,5.161987055291818,1,322.1697946622699,0.2266299542372122,map,5.0,51,53454,False,unknown,0,60342
59930,26.40333333333341,5.09733333333335,5.161970275389932,1,273.86528718789225,0.1929042232695451,map,5.0,51,53455,False,unknown,0,60343
40046,25.574666666666744,5.464000000000018,5.161959028812378,1,360.62879108287547,0.2538681360021467,map,5.0,47,53456,False,unknown,0,40362
57809,25.18400000000008,7.036666666666691,5.161958695497811,1,266.3620378517133,0.1869454295424709,map,5.0,50,53457,False,unknown,0,58206
40047,25.95733333333341,5.269333333333351,5.161956983367202,1,374.3089882196505,0.2635825897085481,map,5.0,47,53458,False,unknown,0,40363
40048,24.976000000000084,5.615333333333353,5.161893198350803,1,372.4520989612826,0.2621241276289421,map,5.0,47,53459,False,unknown,0,40364
40049,26.079333333333416,5.154000000000018,5.161877582643507,2,375.63768457284107,0.2645667860521677,map,5.0,47,53460,False,unknown,0,40365
49303,26.583333333333428,6.82866666666669,5.161865010028011,1,305.941012160579,0.2148184827010187,map,5.0,48,53461,False,unknown,0,49648
61591,25.67866666666676,6.646000000000022,5.161858919090786,1,263.0473379354867,0.1847699626693328,map,5.0,52,53462,False,unknown,0,62023
54646,26.27533333333341,5.658000000000019,5.161857050960331,1,329.5490946165566,0.2319128418682355,map,5.0,49,53463,False,unknown,0,55018
49304,25.73666666666676,6.408666666666688,5.161842000690067,1,319.06735729678456,0.2242259475588034,map,5.0,48,53464,False,unknown,0,49649
57810,25.66333333333341,6.838000000000023,5.161802372811136,1,265.0625545046096,0.1861117913891235,map,5.0,50,53465,False,unknown,0,58207
54647,25.65933333333341,5.053333333333351,5.161800199003279,1,308.47535571186484,0.2172977230161626,map,5.0,49,53466,False,unknown,0,55019
40050,25.849333333333405,6.704000000000023,5.161771248785936,1,345.2578401519199,0.2424877946472374,map,5.0,47,53467,False,unknown,0,40366
49305,25.45866666666674,6.438000000000022,5.161757817171771,1,268.0153721875425,0.1883380198333508,map,5.0,48,53468,False,unknown,0,49650
40051,24.97933333333341,5.741333333333353,5.161709985665057,1,358.9474708896103,0.2525647381941664,map,5.0,47,53469,False,unknown,0,40367
57811,25.94133333333342,6.344666666666689,5.161697172387016,1,314.6845697018365,0.2211734874515945,map,5.0,50,53470,False,unknown,0,58208
54648,25.60666666666676,6.545333333333357,5.16164934783956,2,268.5273264922544,0.1886577166001389,map,5.0,49,53471,False,unknown,0,55021
59931,25.74266666666674,5.002000000000017,5.161633257103752,1,275.8382070464806,0.1943224672958228,map,5.0,51,53472,False,unknown,0,60344
40052,26.492666666666743,5.8413333333333535,5.16162043329028,1,410.7595996690012,0.2889698664247311,map,5.0,47,53473,False,unknown,0,40368
57812,26.06866666666676,5.663333333333353,5.161559907282015,1,301.9283185955375,0.2124733847809421,map,5.0,50,53474,False,unknown,0,58209
40053,26.17466666666676,6.193333333333355,5.161528440455052,1,461.8989142228088,0.3247361752377856,map,5.0,47,53475,False,unknown,0,40369
49306,25.038000000000075,5.74200000000002,5.161518244954696,1,308.9352742591354,0.2173746042122224,map,5.0,48,53476,False,unknown,0,49651
57813,26.788000000000096,6.78266666666669,5.161517749301535,1,267.7783674927495,0.1880403316367342,map,5.0,50,53477,False,unknown,0,58210
59932,27.050666666666764,5.112000000000017,5.161479981338753,1,270.02072902940944,0.1901918345263669,map,5.0,51,53478,False,unknown,0,60345
40054,25.096666666666746,6.91666666666669,5.1614773994944505,1,338.2061027965382,0.2374297310986559,map,5.0,47,53479,False,unknown,0,40370
49307,25.28333333333341,5.93800000000002,5.161465379822632,1,295.0030578684851,0.2074988573773698,map,5.0,48,53480,False,unknown,0,49652
54649,26.233333333333423,6.2993333333333545,5.161462803521188,1,361.8828598272172,0.2543686386733512,map,5.0,49,53481,False,unknown,0,55022
49308,26.633333333333425,7.0793333333333575,5.161441703862004,1,307.9487351427224,0.2161269408833261,map,5.0,48,53482,False,unknown,0,49653
49309,25.579333333333423,7.006000000000023,5.16144013291304,1,291.6731964237874,0.2047233827325303,map,5.0,48,53483,False,unknown,0,49654
40055,25.66666666666676,5.856666666666687,5.161410376665647,2,338.31070188864214,0.2379955109978825,map,5.0,47,53484,False,unknown,0,40371
49310,25.75466666666676,4.930666666666683,5.161366642166692,1,326.6325505550796,0.2301309542854522,map,5.0,48,53485,False,unknown,0,49655
49311,25.129333333333427,5.94200000000002,5.161327279549703,1,293.8161223812246,0.2066624845799297,map,5.0,48,53486,False,unknown,0,49656
54650,25.15000000000009,5.716666666666686,5.161313684956025,3,285.34665752101927,0.2007860773060201,map,5.0,49,53487,False,unknown,0,55023
59933,25.34666666666676,6.350666666666688,5.161286137010544,1,238.63848408045288,0.1677231763275869,map,5.0,51,53488,False,unknown,0,60346
61592,25.916666666666742,5.013333333333351,5.161274267379893,1,271.1034260918393,0.1909836267327677,map,5.0,52,53489,False,unknown,0,62024
49312,26.924666666666763,7.032666666666691,5.161246423384308,1,312.9113737844905,0.2196178205655006,map,5.0,48,53490,False,unknown,0,49657
49313,26.98800000000008,6.932000000000024,5.161226164539209,1,312.9101457593428,0.2196641106830596,map,5.0,48,53491,False,unknown,0,49658
49314,26.1900000000001,6.046000000000021,5.161212603508487,1,400.0116582121642,0.2813042455468812,map,5.0,48,53492,False,unknown,0,49659
54651,25.50066666666676,6.127333333333354,5.161206522991292,2,262.86399653608385,0.1848283520405308,map,5.0,49,53493,False,unknown,0,55024
40056,25.314000000000096,6.75066666666669,5.161205284391074,1,322.56746001810865,0.2265296174471981,map,5.0,47,53494,False,unknown,0,40372
40057,25.31933333333341,5.633333333333352,5.1611919437542735,1,362.9219238167008,0.2554090726385725,map,5.0,47,53495,False,unknown,0,40373
54652,26.041333333333416,6.492000000000022,5.161191464860417,1,325.5186638070651,0.2287219268062114,map,5.0,49,53496,False,unknown,0,55025
78700,26.45600000000009,5.170000000000018,5.161190221328847,6,243.18031066865103,0.171270940133794,map,4.0,65,53497,False,unknown,0,79243
59934,25.77066666666674,5.328666666666685,5.161189716719552,2,273.2442486438279,0.1923958845757498,map,5.0,51,53498,False,unknown,0,60347
57814,26.7960000000001,4.962666666666683,5.161174828139115,1,281.7124676445984,0.1984726044683523,map,5.0,50,53499,False,unknown,0,58211
57815,26.84066666666676,6.603333333333357,5.1611703144074905,1,273.38540420708034,0.1920482660465666,map,5.0,50,53500,False,unknown,0,58212
49315,26.87200000000008,5.591333333333353,5.161120454163474,1,309.5236714283928,0.2178453935939474,map,5.0,48,53501,False,unknown,0,49660
57816,26.29600000000008,6.691333333333356,5.161120440051461,1,276.3919929859409,0.1941256657017946,map,5.0,50,53502,False,unknown,0,58213
57817,25.34000000000008,5.620666666666685,5.1611087933053446,1,273.5332876104096,0.192505335009579,map,5.0,50,53503,False,unknown,0,58214
54653,26.245333333333416,5.329333333333351,5.1611064982930985,1,298.8825591531606,0.2104480245626154,map,5.0,49,53504,False,unknown,0,55026
40058,26.105333333333427,5.446000000000018,5.161059676825191,1,367.6501352572428,0.2588186596845542,map,5.0,47,53505,False,unknown,0,40374
59935,26.27000000000009,5.930666666666687,5.160988234904274,1,322.1113160475508,0.2265692580241361,map,5.0,51,53506,False,unknown,0,60348
61593,26.19266666666676,5.90200000000002,5.160984041171831,2,317.32784393729247,0.223216290743153,map,5.0,52,53507,False,unknown,0,62025
49316,24.98800000000008,6.170000000000022,5.160843563639561,1,273.9104400246907,0.1925800611167855,map,5.0,48,53508,False,unknown,0,49661
54654,25.987333333333428,5.566666666666685,5.160840078809525,1,293.73213163834134,0.2067399505000416,map,5.0,49,53509,False,unknown,0,55027
40059,25.542000000000087,5.600666666666686,5.1608303474771775,1,340.6247051931015,0.2397307142091592,map,5.0,47,53510,False,unknown,0,40375
49317,25.433333333333422,6.971333333333357,5.160812024613502,1,288.6696521637604,0.2026301959264355,map,5.0,48,53511,False,unknown,0,49662
54655,25.094666666666747,5.692000000000019,5.160771516661473,1,286.2231917228081,0.2014114127994157,map,5.0,49,53512,False,unknown,0,55028
57818,26.17133333333344,5.656666666666686,5.160754211426991,1,309.0305317757616,0.2174738588988997,map,5.0,50,53513,False,unknown,0,58215
40060,26.60266666666676,4.96133333333335,5.160749646037428,1,374.62944618805926,0.2639351851824921,map,5.0,47,53514,False,unknown,0,40376
57819,25.612666666666748,6.370000000000021,5.160714917671067,1,252.12605520093555,0.1771960951656365,map,5.0,50,53515,False,unknown,0,58216
59936,26.680000000000096,5.946666666666687,5.160676250531665,2,292.527494952512,0.2057543467594285,map,5.0,51,53516,False,unknown,0,60349
54656,26.304000000000084,5.113333333333351,5.160670353080643,1,297.61668925618017,0.209628890472545,map,5.0,49,53517,False,unknown,0,55029
54657,25.00800000000008,5.116666666666685,5.160638369144855,1,313.9473614998297,0.2211303850304591,map,5.0,49,53518,False,unknown,0,55030
54658,25.86600000000008,6.987333333333357,5.1605683230366575,1,276.2106607670711,0.1938780548399856,map,5.0,49,53519,False,unknown,0,55031
49318,26.77400000000008,6.0413333333333545,5.160508937324774,1,352.85841148522644,0.2481463033733186,map,5.0,48,53520,False,unknown,0,49663
40061,26.11466666666676,6.580000000000022,5.160459417722614,1,373.2232710493652,0.2621949634389725,map,5.0,47,53521,False,unknown,0,40377
59937,26.24466666666676,5.90800000000002,5.160445832079051,2,322.0783068090206,0.2265554052874594,map,5.0,51,53522,False,unknown,0,60350
