,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,catalog_idx,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
36833,26.18400000000009,6.7173333333333565,0.7758753905802153,0,2.965958864031286,0.0110150446213709,extrap,28746,0.0,28,37897,False,cib,0,38098
36834,26.291333333333423,5.178666666666684,0.775873505628308,0,3.321978552417294,0.0144257920356514,extrap,19127,0.0,28,37898,False,cib,0,38099
36835,25.47800000000008,6.983333333333357,0.7758708533676794,0,3.033500340896273,0.0125841316626359,extrap,19803,0.0,28,37899,False,cib,0,38100
36836,26.61400000000009,5.210666666666684,0.7758679158234243,0,3.248463107896969,0.0051025777332851,extrap,93639,0.0,28,37900,False,cib,0,38101
36837,26.17066666666674,5.258666666666684,0.7758482719470704,0,3.2917001382388613,0.0276415089723705,extrap,8252,0.0,28,37901,False,cib,0,38102
36838,25.320666666666742,5.190000000000017,0.7758336810931438,0,3.1614234502420846,0.0068768564851199,extrap,60233,0.0,28,37902,False,cib,0,38103
36839,25.26200000000008,5.561333333333352,0.7758134825569499,0,3.22209653720769,0.0072293223754289,extrap,44896,0.0,28,37903,False,cib,0,38104
36840,25.96266666666675,6.306000000000022,0.7758045857182826,0,3.3262438307579694,0.0140880829881668,extrap,27162,0.0,28,37904,False,cib,0,38105
36841,26.799333333333426,5.88800000000002,0.7757891449918499,0,3.1398289173606777,0.0041016948897303,extrap,97539,0.0,28,37905,False,cib,0,38106
36842,25.87933333333343,5.754666666666686,0.7757705426274814,0,3.089989835741729,0.0086712872823538,extrap,59156,0.0,28,37906,False,cib,0,38107
36843,26.75066666666676,6.998000000000024,0.775757933003695,0,3.081816411581857,0.0120426280865225,extrap,25506,0.0,28,37907,False,cib,0,38108
36844,24.932666666666737,5.457333333333351,0.7756890758235939,0,3.098591446170284,0.008491642160553,extrap,44499,0.0,28,37908,False,cib,0,38109
36845,25.49000000000009,5.391333333333352,0.7755575598814037,0,3.2391443703427725,0.0104723193558187,extrap,32870,0.0,28,37909,False,cib,0,38110
36846,26.16933333333341,5.466000000000019,0.7755016241626956,0,3.212744495664953,0.0163136414458263,extrap,17702,0.0,28,37910,False,cib,0,38111
36847,25.70866666666675,4.97133333333335,0.7753873510077516,0,3.2278153080658534,0.0148111196890883,extrap,18685,0.0,28,37911,False,cib,0,38112
36848,27.070666666666764,6.0640000000000205,0.7753840815616562,0,3.289593358588933,0.0207312419127543,extrap,15173,0.0,28,37912,False,cib,0,38113
36849,25.562000000000083,5.442000000000019,0.7753731663366447,0,3.3431403380960263,0.008371474253593,extrap,37191,0.0,28,37913,False,cib,0,38114
36850,26.38533333333341,6.230000000000021,0.7753247782821862,0,3.2444337186620538,0.0080507494252364,extrap,45579,0.0,28,37914,False,cib,0,38116
36851,25.420666666666737,5.725333333333353,0.7753089947301193,0,3.056858092167622,0.0049991656148538,extrap,76097,0.0,28,37915,False,cib,0,38118
36852,24.960000000000075,6.821333333333357,0.7752861772468929,0,2.9600679450130643,0.0107565998346207,extrap,26404,0.0,28,37916,False,cib,0,38120
36853,25.712000000000074,6.312666666666689,0.7752854475364428,0,3.183431396182394,0.0087641007081576,extrap,34306,0.0,28,37917,False,cib,0,38121
36854,27.033333333333424,6.987333333333357,0.775265087508391,0,3.127359056540582,0.0053628405144671,extrap,72148,0.0,28,37918,False,cib,0,38122
36855,26.28733333333341,5.847333333333354,0.7752355635997882,0,3.207454937389643,0.0079781762857504,extrap,62759,0.0,28,37919,False,cib,0,38123
36856,26.691333333333425,6.2160000000000215,0.7752321387504085,0,3.217398504011495,0.0080103112136552,extrap,43718,0.0,28,37920,False,cib,0,38124
36857,26.099333333333416,5.460666666666685,0.7752208212830485,0,3.166902884923875,0.0046447410599396,extrap,79451,0.0,28,37921,False,cib,0,38125
36858,25.757333333333417,5.161333333333351,0.7752135185793672,0,3.2400755790364366,0.005588017774034,extrap,70476,0.0,28,37922,False,cib,0,38126
36859,27.01266666666676,5.465333333333353,0.7752061340562691,0,3.187735963833835,0.0250598265212812,extrap,8705,0.0,28,37923,False,cib,0,38127
36860,25.37400000000009,4.950666666666684,0.7751827334555211,0,3.233052466527462,0.0129332926103945,extrap,26750,0.0,28,37924,False,cib,0,38128
36861,26.94133333333344,5.983333333333354,0.7751768191203524,0,3.25901970635411,0.005398027254012,extrap,70184,0.0,28,37925,False,cib,0,38129
36862,26.359333333333424,5.298000000000018,0.7751405411929458,0,3.262608348076925,0.0041122684958134,extrap,94360,0.0,28,37926,False,cib,0,38130
36863,27.04466666666676,5.074666666666684,0.7751145088449796,0,3.266451817714565,0.0155696465594781,extrap,18097,0.0,28,37927,False,cib,0,38131
36864,26.29400000000009,5.342000000000018,0.7751130840699756,0,3.261441503483106,0.0081766038721602,extrap,42190,0.0,28,37928,False,cib,0,38132
36865,26.28333333333342,6.054000000000022,0.775082236303065,0,3.2952878355056967,0.0140302554717542,extrap,30487,0.0,28,37929,False,cib,0,38133
36866,25.67866666666676,5.653333333333353,0.7750630246713401,0,3.126946926586383,0.0080715356923496,extrap,53840,0.0,28,37930,False,cib,0,38134
36867,25.76400000000009,5.70800000000002,0.7750503274503033,0,3.078310270725872,0.0132220786630157,extrap,19932,0.0,28,37931,False,cib,0,38135
36868,26.57466666666676,4.984000000000017,0.7750283415937879,0,3.219850080634915,0.0119220304991803,extrap,28617,0.0,28,37932,False,cib,0,38136
36869,26.467333333333425,5.754000000000019,0.7750168558643561,0,3.203348911503777,0.0128250128365766,extrap,30501,0.0,28,37933,False,cib,0,38137
36870,26.25200000000009,6.521333333333355,0.7750046414533138,0,3.1839445963443844,0.0078362241097858,extrap,49100,0.0,28,37934,False,cib,0,38138
36871,25.19466666666674,5.154000000000018,0.7749607840010874,0,3.199367765898083,0.0057774816312819,extrap,71185,0.0,28,37935,False,cib,0,38139
36872,26.32066666666676,5.779333333333353,0.7749524673597563,0,3.2062497956709617,0.0054385904213334,extrap,77863,0.0,28,37936,False,cib,0,38140
36873,24.90466666666676,5.249333333333351,0.7749174583574896,0,3.1609709745212244,0.0140589001388714,extrap,24754,0.0,28,37937,False,cib,0,38141
36874,25.52866666666676,7.008000000000024,0.7747714821074468,0,3.0590219861622647,0.0093323780222052,extrap,33631,0.0,28,37938,False,cib,0,38143
36875,26.505333333333425,7.02866666666669,0.7747706646006622,0,3.035380939644849,0.0092021773662511,extrap,38377,0.0,28,37939,False,cib,0,38144
36876,25.32133333333341,5.549333333333352,0.774721635564988,0,3.206184736122835,0.0068847752916355,extrap,52639,0.0,28,37940,False,cib,0,38145
36877,26.150666666666744,6.650666666666689,0.7746936611426227,0,3.0841532006320547,0.0169077237911585,extrap,16553,0.0,28,37941,False,cib,0,38146
36878,25.56600000000008,5.63400000000002,0.774667746297845,0,3.180959822499596,0.0119946448747804,extrap,23275,0.0,28,37942,False,cib,0,38147
36879,25.778666666666744,5.974666666666687,0.7746082140373787,0,3.04745289803975,0.0108379844654532,extrap,30140,0.0,28,37943,False,cib,0,38148
36880,27.070000000000096,5.316666666666686,0.7745756063407797,0,3.232408338951108,0.0044977377378786,extrap,79963,0.0,28,37944,False,cib,0,38149
36881,25.55733333333343,7.03466666666669,0.774521816228695,0,3.059473891692165,0.0295070191436176,extrap,6495,0.0,28,37945,False,cib,0,38150
36882,26.16400000000009,6.461333333333356,0.7744913272866814,0,3.404678276636958,0.0056747769284337,extrap,84120,0.0,28,37946,False,cib,0,38151
36883,26.18400000000009,6.528666666666688,0.774465157788513,0,3.160206421363089,0.0138182163743808,extrap,21646,0.0,28,37947,False,cib,0,38152
36884,26.106666666666754,6.712666666666689,0.7744218007767024,0,2.9528087597559964,0.0077674836091278,extrap,41276,0.0,28,37948,False,cib,0,38153
36885,25.93000000000009,5.888666666666687,0.7744097408283479,0,3.1309459036320413,0.0085479375707451,extrap,48264,0.0,28,37949,False,cib,0,38154
36886,25.667333333333424,6.958000000000023,0.7744081966847591,0,3.0351130824100068,0.0108166189460426,extrap,28097,0.0,28,37950,False,cib,0,38155
36887,26.25866666666674,6.232666666666688,0.7743642716720183,0,3.407167194456788,0.0115823907107776,extrap,43445,0.0,28,37951,False,cib,0,38156
36888,26.80400000000008,6.217333333333355,0.7743389626637819,0,3.209924190666893,0.0092411351821027,extrap,60772,0.0,28,37952,False,cib,0,38157
36889,26.64266666666676,5.024000000000017,0.7743105244281397,0,3.220684947505926,0.0096495889822878,extrap,40356,0.0,28,37953,False,cib,0,38158
36890,25.224000000000075,6.955333333333357,0.774239528838452,0,3.0304537167927466,0.0078220141656709,extrap,55250,0.0,28,37954,False,cib,0,38159
36891,27.061333333333423,5.5660000000000185,0.7742248775584233,0,3.152146224791636,0.0163480910794917,extrap,16760,0.0,28,37955,False,cib,0,38160
36892,25.200000000000088,6.000666666666687,0.7742190860953226,0,3.038439156514424,0.0045820426101739,extrap,92833,0.0,28,37956,False,cib,0,38161
36893,25.95400000000008,5.112000000000017,0.7741935611088456,0,3.368081910061516,0.0049785167256232,extrap,92936,0.0,28,37957,False,cib,0,38162
36894,26.13333333333343,5.724666666666686,0.7741884903602967,0,3.196274329068592,0.0067400447403179,extrap,64130,0.0,28,37958,False,cib,0,38163
36895,25.23666666666676,5.782666666666687,0.7741379941683211,0,3.1522889167201065,0.006074702768345,extrap,56629,0.0,28,37959,False,cib,0,38164
36896,26.06200000000008,6.94066666666669,0.7741000394414409,0,2.964302429110686,0.005954131011121,extrap,65787,0.0,28,37960,False,cib,0,38165
36897,27.09200000000009,4.890666666666683,0.7740817050015509,0,3.262099423807608,0.0050204405533899,extrap,87669,0.0,28,37961,False,cib,0,38166
36898,26.42200000000008,5.154666666666684,0.7740625107590057,0,3.2316080017395112,0.0107391040936353,extrap,31562,0.0,28,37962,False,cib,0,38167
36899,25.812000000000094,5.774666666666686,0.7739973603036081,0,3.0747627337677144,0.003972731687441,extrap,101571,0.0,28,37963,False,cib,0,38168
36900,26.65400000000009,5.678666666666686,0.7739958561192085,0,3.153619751324789,0.0255439535370716,extrap,9480,0.0,28,37964,False,cib,0,38169
36901,26.85800000000009,6.495333333333355,0.7739902674941305,0,3.109996028910373,0.0081538986465019,extrap,39413,0.0,28,37965,False,cib,0,38170
36902,25.60133333333341,5.190666666666684,0.7739674918886001,0,3.320979676142491,0.0062309128220374,extrap,65305,0.0,28,37966,False,cib,0,38171
36903,27.04133333333343,5.940666666666687,0.7739022011114013,0,3.247872043479344,0.028628974162886,extrap,8853,0.0,28,37967,False,cib,0,38172
36904,25.12000000000009,5.874666666666687,0.7738162793836929,0,2.9143133151055616,0.0128760294890183,extrap,20754,0.0,28,37968,False,cib,0,38173
36905,27.104000000000084,6.900000000000024,0.773812819056045,0,3.121501036481854,0.0073454981633145,extrap,55516,0.0,28,37969,False,cib,0,38174
36906,25.504666666666747,5.703333333333353,0.7736988533215918,0,3.0437876451576344,0.0142020707614762,extrap,18455,0.0,28,37970,False,cib,0,38175
36907,25.44600000000008,6.724000000000022,0.7735826364985628,0,2.985810364767909,0.0103948080742359,extrap,28458,0.0,28,37971,False,cib,0,38177
36908,25.15000000000009,6.700000000000022,0.7735710453553019,0,2.9559897231736465,0.005033378825992,extrap,73474,0.0,28,37972,False,cib,0,38178
36909,25.90066666666676,5.475333333333352,0.7735569504059222,0,3.1524869150121724,0.0113903313529786,extrap,29311,0.0,28,37973,False,cib,0,38179
36910,26.07333333333341,6.254666666666688,0.773513621691005,0,3.4330191980852987,0.0062212242755397,extrap,84909,0.0,28,37974,False,cib,0,38180
36911,25.25533333333343,6.046666666666687,0.7734789917541253,0,3.082598884109302,0.0551657726437159,extrap,2737,0.0,28,37975,False,cib,0,38181
36912,26.272666666666755,5.358000000000018,0.7734560454018241,0,3.241458671815742,0.0220529728226731,extrap,11468,0.0,28,37976,False,cib,0,38182
36913,25.182666666666748,6.400000000000022,0.7734066439566991,0,2.8810032400800742,0.0081424475647795,extrap,34925,0.0,28,37977,False,cib,0,38183
36914,26.620666666666764,5.162666666666684,0.7733864174541487,0,3.223529249294272,0.0172236261078029,extrap,16715,0.0,28,37978,False,cib,0,38184
36915,25.76000000000008,6.640666666666689,0.7733497762555966,0,3.111182606282749,0.004909427955514,extrap,90778,0.0,28,37979,False,cib,0,38185
36916,25.48266666666676,6.729333333333356,0.7733404598841647,0,2.9918487531769298,0.0100509798556624,extrap,29875,0.0,28,37980,False,cib,0,38186
36917,26.9820000000001,6.165333333333354,0.7732540405070977,0,3.236278029932095,0.006707367567652,extrap,60442,0.0,28,37981,False,cib,0,38187
36918,26.696666666666744,6.786000000000023,0.7732455971887779,0,3.059719837385546,0.0049614030420329,extrap,81818,0.0,28,37982,False,cib,0,38188
36919,26.887333333333423,5.454666666666685,0.7731177758855584,0,3.179708834053108,0.0239241403890967,extrap,9504,0.0,28,37983,False,cib,0,38189
36920,26.31600000000008,5.74200000000002,0.7731123959612255,0,3.198846796911254,0.0059707957658523,extrap,67986,0.0,28,37984,False,cib,0,38190
36921,26.830000000000087,6.532000000000022,0.7731005116974713,0,3.107596798175623,0.0148959995017488,extrap,19558,0.0,28,37985,False,cib,0,38191
36922,25.766000000000087,6.904000000000023,0.7730633202843092,0,3.008128404755165,0.0040956419803961,extrap,84826,0.0,28,37986,False,cib,0,38192
36923,26.315333333333413,6.020666666666687,0.7730299393272408,0,3.271620144906306,0.0095709203581031,extrap,47356,0.0,28,37987,False,cib,0,38193
36924,25.77066666666674,5.291333333333352,0.7730049631980412,0,3.2514261427962183,0.0046795061577483,extrap,80176,0.0,28,37988,False,cib,0,38194
36925,26.494666666666763,6.246666666666688,0.7729945439646516,0,3.240129972572926,0.0077913371450187,extrap,60982,0.0,28,37989,False,cib,0,38195
36926,25.878000000000075,5.034000000000017,0.7729854823340843,0,3.362014602341062,0.0200876482941107,extrap,13324,0.0,28,37990,False,cib,0,38196
36927,26.487333333333424,6.692000000000022,0.7729448231812552,0,2.9969256316955803,0.0072221122253039,extrap,54345,0.0,28,37991,False,cib,0,38197
36928,26.261333333333425,5.037333333333351,0.7729408495462926,0,3.3643843092032184,0.0043976431944787,extrap,82859,0.0,28,37992,False,cib,0,38198
36929,26.695333333333416,6.108000000000021,0.7729316655054741,0,3.2036224020246444,0.0067401694461875,extrap,61762,0.0,28,37993,False,cib,0,38199
36930,26.237333333333414,6.092666666666688,0.7729167421402122,0,3.286211517248361,0.0070176749786062,extrap,68097,0.0,28,37994,False,cib,0,38200
36931,26.93666666666676,6.916000000000024,0.772906472530488,0,3.117844590654646,0.0070327746923554,extrap,47472,0.0,28,37995,False,cib,0,38201
36932,25.28866666666675,5.746000000000019,0.7729040362309563,0,3.1470603038228666,0.0295387827791759,extrap,7313,0.0,28,37996,False,cib,0,38202
36933,25.027333333333413,6.074666666666687,0.7728770867809577,0,2.9562804260591555,0.0039910511141699,extrap,84419,0.0,28,37997,False,cib,0,38203
36934,25.08866666666674,5.3706666666666845,0.7728728764632847,0,3.0875829552127394,0.012819614575795,extrap,27607,0.0,28,37998,False,cib,0,38204
36935,26.68733333333341,6.633333333333356,0.7728607577863524,0,3.105758464845429,0.0046575947653316,extrap,81734,0.0,28,37999,False,cib,0,38205
36936,26.641333333333428,5.970000000000021,0.7728562562394043,0,3.205887851702375,0.0137703087271695,extrap,25294,0.0,28,38000,False,cib,0,38206
36937,26.63200000000009,6.961333333333357,0.7728554005960928,0,3.058329263292866,0.0097647811134503,extrap,33763,0.0,28,38001,False,cib,0,38207
36938,25.552000000000085,5.875333333333353,0.7728225702008364,0,2.9745248544693097,0.0202200388352619,extrap,10288,0.0,28,38002,False,cib,0,38208
36939,25.42133333333343,5.288666666666685,0.7728201002609797,0,3.2274118493492177,0.0089852963101484,extrap,57485,0.0,28,38003,False,cib,0,38209
36940,25.84533333333341,6.608000000000023,0.7728165466338243,0,3.075183574807738,0.0148865617464298,extrap,22972,0.0,28,38004,False,cib,0,38210
36941,25.46333333333342,7.017333333333358,0.7728156281742586,0,3.0186866883139527,0.0044097388400952,extrap,86685,0.0,28,38005,False,cib,0,38211
36942,25.720666666666745,5.563333333333352,0.7728058636054183,0,3.120730115088312,0.0129613417510355,extrap,20578,0.0,28,38006,False,cib,0,38212
36943,26.276666666666745,6.929333333333357,0.7728024640184108,0,2.9375075055293847,0.0164451150849002,extrap,16201,0.0,28,38007,False,cib,0,38213
36944,25.542000000000087,5.910666666666686,0.7727978516231184,0,2.9741571997774754,0.0041795662367614,extrap,100197,0.0,28,38008,False,cib,0,38214
36945,26.333333333333417,6.82866666666669,0.7727958859606235,0,2.961798727714854,0.0044825074567712,extrap,92358,0.0,28,38009,False,cib,0,38215
36946,25.045333333333417,5.2040000000000175,0.7727909106966102,0,3.1524266536903887,0.0093899347059292,extrap,36104,0.0,28,38010,False,cib,0,38216
36947,26.43333333333341,5.050000000000017,0.7727767131059933,0,3.2183821937511787,0.0159954928937435,extrap,17465,0.0,28,38011,False,cib,0,38217
36948,25.45400000000009,5.616666666666686,0.772768402738347,0,3.1632567737228734,0.0053343549530973,extrap,72667,0.0,28,38012,False,cib,0,38218
36949,25.63466666666674,6.9286666666666905,0.7727468652739675,0,3.051132425475912,0.0099399862298938,extrap,30999,0.0,28,38013,False,cib,0,38219
36950,27.000000000000103,6.979333333333357,0.7727403381393815,0,3.1171744139817563,0.0088112261646441,extrap,50826,0.0,28,38014,False,cib,0,38220
36951,26.43333333333341,5.546000000000019,0.7726834316414513,0,3.1625263403945305,0.011432077136276,extrap,31990,0.0,28,38015,False,cib,0,38221
36952,26.87466666666677,6.2833333333333545,0.7726498064011681,0,3.185049360609589,0.0108290760711259,extrap,35835,0.0,28,38016,False,cib,0,38222
36953,27.03800000000008,6.13800000000002,0.772641608466458,0,3.273819500383748,0.0072570269725055,extrap,51320,0.0,28,38017,False,cib,0,38223
36954,25.66666666666676,6.325333333333354,0.7725979425111626,0,3.1263535354906384,0.0081091994163918,extrap,35627,0.0,28,38018,False,cib,0,38224
36955,26.15400000000009,5.028666666666684,0.7725738490942649,0,3.4489401326637408,0.0074439739169919,extrap,46923,0.0,28,38019,False,cib,0,38225
36956,27.07466666666675,6.057333333333354,0.7725586195541495,0,3.2775986956545,0.0245195887227611,extrap,11871,0.0,28,38020,False,cib,0,38226
36957,25.139333333333425,5.486666666666685,0.772553985813924,0,3.105857171371342,0.0110399322639845,extrap,32868,0.0,28,38021,False,cib,0,38227
36958,26.213333333333424,5.053333333333351,0.7723945517418014,0,3.3622899646521662,0.008472262183647,extrap,36925,0.0,28,38022,False,cib,0,38228
36959,25.812000000000094,5.145333333333351,0.7722989187302765,0,3.2318143801855816,0.0046306951608698,extrap,84221,0.0,28,38023,False,cib,0,38229
36960,25.65933333333341,6.722000000000023,0.7722964151096013,0,3.0142642837682394,0.0123262289437036,extrap,23017,0.0,28,38024,False,cib,0,38230
36961,25.60866666666676,6.808000000000023,0.7722896551892867,0,3.0274821346822147,0.0050743255238118,extrap,79081,0.0,28,38025,False,cib,0,38231
36962,25.863333333333426,5.058000000000017,0.7722824535678726,0,3.354402375556495,0.0048790490846439,extrap,74997,0.0,28,38026,False,cib,0,38232
36963,26.67066666666676,6.814000000000023,0.7722135074078749,0,3.045920818469137,0.0175715520717441,extrap,14417,0.0,28,38027,False,cib,0,38233
36964,26.295333333333414,5.79600000000002,0.77220617077651,0,3.195512039000791,0.0067845086296959,extrap,66724,0.0,28,38028,False,cib,0,38234
36965,25.61800000000009,6.814000000000023,0.7721949746521923,0,3.028548982762602,0.004895005425014,extrap,86849,0.0,28,38029,False,cib,0,38235
36966,25.00466666666676,5.87000000000002,0.7721912909789683,0,2.909361158771757,0.0039561229921699,extrap,98992,0.0,28,38030,False,cib,0,38236
36967,26.75733333333343,5.045333333333351,0.7721909196556677,0,3.2562813043610075,0.0172065040663128,extrap,15907,0.0,28,38031,False,cib,0,38237
36968,25.41266666666676,5.259333333333351,0.7721564945844331,0,3.224799710200521,0.0167026164882152,extrap,18513,0.0,28,38032,False,cib,0,38238
36969,25.394666666666755,7.07666666666669,0.7720964980990078,0,3.015357602633461,0.0132989882863833,extrap,20653,0.0,28,38033,False,cib,0,38239
36970,25.591333333333417,4.96933333333335,0.7720744227037316,0,3.1959229957421176,0.0236106638910648,extrap,11531,0.0,28,38034,False,cib,0,38240
36971,25.103333333333417,6.990000000000023,0.7720147480176491,0,2.964265547965625,0.0111431504494461,extrap,27174,0.0,28,38035,False,cib,0,38241
36972,25.572000000000084,5.732666666666686,0.7720144933759054,0,3.0301718545390868,0.0087660277601101,extrap,36549,0.0,28,38036,False,cib,0,38242
36973,25.54600000000008,6.583333333333355,0.7720046616031001,0,3.041100754572272,0.0303225393248788,extrap,6123,0.0,28,38037,False,cib,0,38243
36974,26.132666666666765,5.280000000000018,0.7719923956288761,0,3.2545731083903733,0.0060632052721484,extrap,66452,0.0,28,38038,False,cib,0,38244
36975,27.000000000000103,6.404000000000021,0.7719135476976585,0,3.0934963047572563,0.0044267162816079,extrap,84833,0.0,28,38039,False,cib,0,38245
36976,25.25533333333343,6.630666666666689,0.7719095258875058,0,2.9218107258949813,0.0103091591779501,extrap,26391,0.0,28,38040,False,cib,0,38246
36977,26.17666666666675,6.449333333333355,0.7718898559295431,0,3.391692040902297,0.0170996864084885,extrap,20292,0.0,28,38041,False,cib,0,38247
36978,24.93466666666676,5.374000000000018,0.7718403698346303,0,3.083131966068823,0.005028076536337,extrap,79667,0.0,28,38042,False,cib,0,38248
36979,27.076666666666743,4.916666666666684,0.7718365012980684,0,3.2526377898997936,0.0057663915589153,extrap,67990,0.0,28,38043,False,cib,0,38249
36980,26.498000000000086,6.501333333333355,0.7717622085790866,0,3.1948826837399524,0.0053001413523676,extrap,90485,0.0,28,38044,False,cib,0,38250
36981,26.163333333333423,7.012000000000024,0.7717134508584655,0,2.945809276986592,0.0387796743032997,extrap,4627,0.0,28,38045,False,cib,0,38251
36982,26.721333333333423,6.312666666666689,0.7716298532609522,0,3.1941111119670333,0.0120561255267551,extrap,30297,0.0,28,38046,False,cib,0,38252
36983,24.99066666666674,4.996666666666684,0.7716083894122252,0,3.1583818871265983,0.0116031351817457,extrap,31839,0.0,28,38047,False,cib,0,38253
36984,26.633333333333425,6.83666666666669,0.7715794172640932,0,3.040234970480711,0.0039107639293416,extrap,98484,0.0,28,38048,False,cib,0,38254
36985,25.871333333333425,6.864000000000023,0.7715576480172738,0,2.925634803191658,0.0038514280231333,extrap,97352,0.0,28,38049,False,cib,0,38255
36986,26.342000000000088,5.597333333333352,0.7715491385412816,0,3.180607740169297,0.0097218954078058,extrap,46580,0.0,28,38050,False,cib,0,38256
36987,26.99933333333341,5.820666666666686,0.7714689473001176,0,3.183700293924898,0.0047089653051813,extrap,86032,0.0,28,38051,False,cib,0,38257
36988,25.891333333333424,4.912666666666683,0.7714021874101179,0,3.3556152407818343,0.007511984525081,extrap,43685,0.0,28,38052,False,cib,0,38258
36989,25.90400000000008,7.104000000000024,0.7713818567285886,0,2.9244672718587217,0.0050822943746433,extrap,76548,0.0,28,38053,False,cib,0,38259
36990,25.67800000000009,5.462000000000018,0.7713738550025236,0,3.2408624865437137,0.0079574303432471,extrap,40995,0.0,28,38054,False,cib,0,38260
36991,25.803333333333423,6.151333333333355,0.7713416377956314,0,3.0965108424611527,0.0060575191314298,extrap,65634,0.0,28,38055,False,cib,0,38261
36992,25.24133333333341,5.374666666666685,0.7713228252450692,0,3.0507096494907406,0.0059535068602236,extrap,68237,0.0,28,38056,False,cib,0,38262
36993,25.32133333333341,6.304000000000022,0.7713220594496655,0,3.0252401008672414,0.0048908262202869,extrap,72396,0.0,28,38057,False,cib,0,38263
36994,26.77133333333342,5.872000000000019,0.7713159463412351,0,3.1189931392936745,0.0115491710001221,extrap,31999,0.0,28,38058,False,cib,0,38264
36995,25.87000000000007,5.180666666666684,0.7712245897688321,0,3.240401501045319,0.0089310915267507,extrap,35193,0.0,28,38059,False,cib,0,38265
36996,26.65800000000008,5.953333333333354,0.7712071583579281,0,3.1776905521718133,0.0149375261272917,extrap,20767,0.0,28,38060,False,cib,0,38266
36997,26.16600000000009,6.342000000000022,0.771199093711711,0,3.397141921366629,0.0072426645701884,extrap,59696,0.0,28,38061,False,cib,0,38267
36998,26.525333333333425,5.5753333333333535,0.7711412394712822,0,3.128029439224134,0.0144952172904783,extrap,24160,0.0,28,38062,False,cib,0,38268
36999,25.77466666666676,6.416666666666688,0.7711260487949874,0,3.196378997704689,0.0054313359578086,extrap,74320,0.0,28,38063,False,cib,0,38269
37000,26.04933333333342,6.237333333333354,0.7711225545169246,0,3.422225490959174,0.0109916172452723,extrap,51648,0.0,28,38064,False,cib,0,38270
37001,26.31266666666676,5.746000000000019,0.7711134033491093,0,3.1906997484404465,0.0132901481503284,extrap,21577,0.0,28,38065,False,cib,0,38271
37002,25.841333333333427,5.066666666666684,0.7710966275611215,0,3.3096720137044007,0.0076065959464978,extrap,57643,0.0,28,38066,False,cib,0,38272
37003,26.00400000000008,6.068000000000021,0.7710762101100098,0,3.1982582469484817,0.0196794935738517,extrap,18076,0.0,28,38067,False,cib,0,38273
37004,26.83866666666676,6.408000000000022,0.7710609508394093,0,3.1116432723194825,0.0066700694226498,extrap,58752,0.0,28,38068,False,cib,0,38274
37005,25.18800000000009,5.036666666666684,0.7710581437912878,0,3.2016352465766404,0.0065372591534896,extrap,56641,0.0,28,38069,False,cib,0,38275
37006,25.54600000000008,5.390666666666685,0.7709988450200294,0,3.323920628224818,0.0043228124296665,extrap,79981,0.0,28,38070,False,cib,0,38276
37007,25.21600000000007,6.88266666666669,0.7709822968358139,0,3.01759969120504,0.0131154593424158,extrap,18947,0.0,28,38071,False,cib,0,38277
37008,26.90666666666676,6.604666666666689,0.770961655944792,0,3.1049244872945323,0.0133287888252954,extrap,21005,0.0,28,38072,False,cib,0,38278
37009,26.324000000000083,5.638000000000019,0.7709491255942938,0,3.2088278226411258,0.005425203423438,extrap,74253,0.0,28,38073,False,cib,0,38279
37010,25.841333333333427,6.645333333333356,0.770946956267285,0,3.0577485749255984,0.0077296304770888,extrap,50427,0.0,28,38074,False,cib,0,38280
37011,26.26266666666676,6.558000000000022,0.7709235953760346,0,3.144020330614378,0.0086042746379467,extrap,57749,0.0,28,38075,False,cib,0,38281
37012,26.764666666666745,6.146666666666688,0.7708960932622593,0,3.194342323589588,0.0049856291638528,extrap,82546,0.0,28,38076,False,cib,0,38282
37013,25.30266666666673,6.144000000000021,0.7708823656634306,0,3.0678997681377465,0.0072552354702031,extrap,41306,0.0,28,38077,False,cib,0,38283
37014,25.159333333333425,7.004000000000024,0.7707896200121876,0,2.978966182274281,0.0408559473235379,extrap,4191,0.0,28,38078,False,cib,0,38284
37015,25.02600000000008,6.683333333333356,0.7707780815080352,0,2.9280462328260617,0.0049297155081642,extrap,75003,0.0,28,38079,False,cib,0,38285
37016,26.77133333333342,6.233333333333355,0.7707416211612083,0,3.1957847176530296,0.0124525809351809,extrap,29290,0.0,28,38080,False,cib,0,38286
37017,26.545333333333424,5.600666666666686,0.7706892792293688,0,3.124414885157558,0.0118490437513656,extrap,28837,0.0,28,38081,False,cib,0,38287
37018,26.80066666666676,6.958000000000023,0.7706473577613083,0,3.0627813236936383,0.0039887170694197,extrap,97664,0.0,28,38082,False,cib,0,38288
37019,25.566666666666737,6.797333333333357,0.7706401033949283,0,3.019769961938904,0.010501152631776,extrap,29194,0.0,28,38083,False,cib,0,38289
37020,25.944666666666745,5.579333333333352,0.7705899922036427,0,3.0538218635450782,0.0050383514190954,extrap,87899,0.0,28,38084,False,cib,0,38290
37021,25.02000000000007,6.712666666666689,0.7704805619360386,0,2.936238179804619,0.0053828642045012,extrap,67419,0.0,28,38085,False,cib,0,38291
