,RADeg,decDeg,y_c,SNR,numSigPix,snr_threshold,template,iter_cluster_idx,cluster_idx,iter_num
432,27.341333333333335,5.864666666666667,5.152593961116841e-06,6.34686269478144,78,5.0,gauss0.25arcmin,82,432,10
433,27.24666666666666,5.034666666666667,3.722075297451837e-06,6.345673191881273,712,5.0,gauss0.75arcmin,2515,433,10
434,26.309333333333353,5.19,5.189559449522266e-06,6.344131715491409,98,5.0,gauss0.25arcmin,83,434,10
435,25.83666666666667,6.058666666666667,3.709013141634251e-06,6.33550288492824,427,5.0,gauss0.55arcmin,1957,435,10
436,27.422666666666686,6.634666666666669,4.17518516186107e-06,6.334775519057594,182,5.0,gauss0.35arcmin,855,436,10
437,25.479999999999993,4.8500000000000005,5.209801581043802e-06,6.329935836632783,78,5.0,gauss0.25arcmin,85,437,10
438,25.959333333333323,4.859333333333334,4.722965865155099e-06,6.321897015496599,133,5.0,gauss0.3arcmin,489,438,10
439,25.188000000000017,5.259333333333334,4.458296739078471e-06,6.316117507632839,128,5.0,gauss0.3arcmin,491,439,10
440,24.53,4.772666666666668,5.26952542480924e-06,6.293764664194173,93,5.0,gauss0.25arcmin,86,440,10
441,24.768000000000015,5.6000000000000005,5.034128982017692e-06,6.286934143172334,82,5.0,gauss0.25arcmin,89,441,10
442,24.775999999999996,7.46,3.442636549014431e-06,6.285383589559553,615,5.0,gauss0.7arcmin,2407,442,10
443,25.52333333333334,4.838666666666668,5.148222602754657e-06,6.254777396737802,308,5.0,gauss0.25arcmin,93,443,10
444,24.404,5.510666666666667,4.443484497149496e-06,6.251107597032959,129,5.0,gauss0.3arcmin,498,444,10
445,26.252000000000017,5.4333333333333345,5.0683419684977335e-06,6.24362349248561,79,5.0,gauss0.25arcmin,96,445,10
446,25.956,7.086666666666668,4.211957548816314e-06,6.223160777209168,124,5.0,gauss0.3arcmin,502,446,10
447,26.628666666666668,4.507333333333334,5.206915317494222e-06,6.221078304169744,84,5.0,gauss0.25arcmin,97,447,10
448,27.056666666666672,5.372000000000001,3.7771032406333466e-06,6.217764850900632,312,5.0,gauss0.5arcmin,1749,448,10
449,25.46666666666667,6.464666666666668,4.014599371861481e-06,6.217164411190971,156,5.0,gauss0.35arcmin,867,449,10
450,26.58733333333334,4.550666666666667,5.2132501536254945e-06,6.2106918274305185,85,5.0,gauss0.25arcmin,99,450,10
451,27.371999999999996,5.982666666666668,4.482439333587583e-06,6.199194245349122,111,5.0,gauss0.3arcmin,504,451,10
452,26.672000000000015,7.608000000000001,3.888284322876573e-06,6.196142700733408,155,5.0,gauss0.35arcmin,870,452,10
453,26.40533333333333,6.182,4.467626601560885e-06,6.1947331030550545,127,5.0,gauss0.3arcmin,505,453,10
454,26.526666666666678,5.290000000000001,4.524136041217107e-06,6.189121474689785,116,5.0,gauss0.3arcmin,506,454,10
455,25.718000000000007,5.405333333333334,4.417855805986586e-06,6.189085413005017,135,5.0,gauss0.3arcmin,507,455,10
456,26.238666666666667,5.021333333333334,5.152959392167794e-06,6.1889936908261145,80,5.0,gauss0.25arcmin,103,456,10
457,24.671333333333347,5.812666666666668,4.889090380996596e-06,6.183121428695156,84,5.0,gauss0.25arcmin,105,457,10
458,25.680000000000007,6.7553333333333345,4.319852948074882e-06,6.167393095670442,113,5.0,gauss0.3arcmin,511,458,10
459,26.654666666666675,4.655333333333334,5.175536830575481e-06,6.163047841453776,80,5.0,gauss0.25arcmin,108,459,10
460,25.690000000000005,7.39,4.738918067066955e-06,6.15951041345321,84,5.0,gauss0.25arcmin,109,460,10
461,25.61866666666668,4.663333333333334,5.071798481610456e-06,6.15246935485673,76,5.0,gauss0.25arcmin,110,461,10
462,25.304666666666684,4.466666666666668,4.503196836751041e-06,6.145894117359551,104,5.0,gauss0.3arcmin,513,462,10
463,26.60733333333334,4.807333333333334,4.11265480803547e-06,6.144409049042508,210,5.0,gauss0.4arcmin,1202,463,10
464,27.441333333333354,7.403333333333335,3.894587295054838e-06,6.137506761526803,193,5.0,gauss0.4arcmin,1203,464,10
465,24.64533333333334,5.520000000000001,4.378356865784967e-06,6.130745542676083,120,5.0,gauss0.3arcmin,517,465,10
466,24.534000000000017,4.496666666666667,4.285977798530005e-06,6.1293960633644025,168,5.0,gauss0.35arcmin,881,466,10
467,24.466000000000015,7.508000000000001,4.73731613299404e-06,6.127359514197376,88,5.0,gauss0.25arcmin,115,467,10
468,25.274666666666686,4.476000000000002,3.6533662209181514e-06,6.1270524573654015,626,5.0,gauss0.75arcmin,2523,468,10
469,26.141333333333332,6.2700000000000005,4.929591937499715e-06,6.12576853449351,80,5.0,gauss0.25arcmin,116,469,10
470,25.037333333333336,4.4686666666666675,4.261699210003748e-06,6.117679707359775,191,5.0,gauss0.35arcmin,882,470,10
471,27.318666666666676,4.835333333333334,4.485594783362109e-06,6.114467684488877,114,5.0,gauss0.3arcmin,521,471,10
472,26.341333333333345,5.458666666666668,4.11601075361494e-06,6.112983856281127,145,5.0,gauss0.35arcmin,884,472,10
473,27.224,6.696666666666667,3.4801426925304487e-06,6.094758560160612,386,5.0,gauss0.6arcmin,2146,473,10
474,27.566666666666666,7.568666666666668,4.868132496280483e-06,6.087007163648267,96,5.0,gauss0.25arcmin,121,474,10
475,25.424666666666678,6.994000000000001,4.1722327700861565e-06,6.086154493380369,103,5.0,gauss0.3arcmin,525,475,10
476,25.88066666666666,4.816000000000001,4.546007398019761e-06,6.085308305751444,109,5.0,gauss0.3arcmin,526,476,10
477,26.540666666666667,4.736666666666667,5.106501785950423e-06,6.080826507589498,53,5.0,gauss0.25arcmin,122,477,10
478,26.91666666666668,5.832000000000001,3.864287158130481e-06,6.073500006234491,193,5.0,gauss0.4arcmin,1212,478,10
479,24.665333333333336,5.505333333333334,4.864340977404998e-06,6.069278308954989,51,5.0,gauss0.25arcmin,124,479,10
480,25.348000000000006,5.216000000000001,3.7628009651253564e-06,6.0663143724676605,201,5.0,gauss0.4arcmin,1213,480,10
481,24.968666666666667,5.578,4.8521360972237265e-06,6.0585061633811765,78,5.0,gauss0.25arcmin,126,481,10
482,24.646000000000004,6.366666666666667,4.252665202041109e-06,6.05808510828307,116,5.0,gauss0.3arcmin,529,482,10
483,25.638000000000012,5.303333333333334,4.815612470620165e-06,6.055408066139176,78,5.0,gauss0.25arcmin,128,483,10
484,25.896,5.245333333333334,4.8948498743040175e-06,6.051693031698615,78,5.0,gauss0.25arcmin,129,484,10
485,26.799333333333347,5.040000000000002,3.688290828871564e-06,6.051386757884164,665,5.0,gauss0.75arcmin,2526,485,10
486,24.570666666666664,6.920000000000002,3.904956991891216e-06,6.049649996515439,130,5.0,gauss0.35arcmin,891,486,10
487,26.282000000000014,4.481333333333334,3.902566758705409e-06,6.049321173303884,238,5.0,gauss0.45arcmin,1507,487,10
488,26.878000000000014,6.5440000000000005,3.933901350126592e-06,6.043609337527785,139,5.0,gauss0.35arcmin,894,488,10
489,25.614666666666665,5.655333333333334,3.939072179013702e-06,6.032857989955452,128,5.0,gauss0.35arcmin,896,489,10
490,25.258666666666677,6.164000000000001,4.752214746205838e-06,6.032493793712141,78,5.0,gauss0.25arcmin,132,490,10
491,25.099333333333327,5.706666666666667,4.254989179875886e-06,6.027283762812579,110,5.0,gauss0.3arcmin,535,491,10
492,26.921333333333333,7.246666666666668,3.934632254342873e-06,6.017757274937227,132,5.0,gauss0.35arcmin,901,492,10
493,25.106,5.877333333333334,3.55383448854521e-06,6.010069887609914,211,5.0,gauss0.45arcmin,1512,493,10
494,24.991333333333326,7.178666666666667,3.6592901597614558e-06,6.008324141602358,187,5.0,gauss0.4arcmin,1224,494,10
495,26.310666666666684,4.764666666666668,4.50368147660927e-06,6.00726231893696,102,5.0,gauss0.3arcmin,541,495,10
496,27.13733333333333,4.370000000000001,4.386742373441638e-06,6.006062719065807,109,5.0,gauss0.3arcmin,542,496,10
497,25.658666666666676,5.498000000000001,4.253590891205519e-06,6.001493291447062,101,5.0,gauss0.3arcmin,544,497,10
498,25.573333333333338,7.006666666666668,4.110345572573534e-06,6.000645048436399,94,5.0,gauss0.3arcmin,545,498,10
499,27.449999999999996,7.158666666666668,4.3137792275410375e-06,5.995459061617013,104,5.0,gauss0.3arcmin,546,499,10
500,27.330000000000005,6.523333333333334,4.7931148868309765e-06,5.990053862593103,77,5.0,gauss0.25arcmin,139,500,10
501,25.058,4.632666666666667,4.9863666223092454e-06,5.977126974712543,60,5.0,gauss0.25arcmin,141,501,10
502,25.111333333333345,4.667333333333334,4.956405260229227e-06,5.9742547906488435,77,5.0,gauss0.25arcmin,143,502,10
503,27.122666666666678,6.0373333333333346,4.845455632185888e-06,5.969130054748623,63,5.0,gauss0.25arcmin,147,503,10
504,25.99133333333334,7.424000000000002,4.555489486665562e-06,5.946936248723356,63,5.0,gauss0.25arcmin,149,504,10
505,26.419333333333345,6.031333333333334,3.62766473075577e-06,5.945116962174702,184,5.0,gauss0.45arcmin,1522,505,10
506,24.461333333333336,5.548000000000001,3.908998322659317e-06,5.9445070439179055,131,5.0,gauss0.35arcmin,914,506,10
507,26.71000000000002,7.564000000000001,3.2720917654199527e-06,5.944002176487788,251,5.0,gauss0.5arcmin,1766,507,10
508,25.55666666666666,6.736000000000001,4.6644978795938705e-06,5.942385355047883,78,5.0,gauss0.25arcmin,150,508,10
509,24.565333333333342,4.7426666666666675,3.6754441344284477e-06,5.9415278855518645,462,5.0,gauss0.65arcmin,2301,509,10
510,25.904000000000007,6.414666666666668,4.705749628774286e-06,5.929649529733303,57,5.0,gauss0.25arcmin,152,510,10
511,24.95733333333334,4.7266666666666675,3.648159987321854e-06,5.926124602904089,615,5.0,gauss0.75arcmin,2532,511,10
512,24.917333333333342,4.789333333333334,4.965896546460306e-06,5.923917721282599,77,5.0,gauss0.25arcmin,153,512,10
513,25.77266666666666,7.515333333333334,4.521477198290924e-06,5.9223282170902944,68,5.0,gauss0.25arcmin,154,513,10
514,26.66933333333333,5.619333333333334,3.4642448495320283e-06,5.918456715761629,435,5.0,gauss0.65arcmin,2303,514,10
515,26.708666666666662,5.300000000000001,4.3255260569494485e-06,5.917488136119731,83,5.0,gauss0.3arcmin,556,515,10
516,25.826000000000008,5.686666666666667,4.779401029386395e-06,5.9093520163506605,69,5.0,gauss0.25arcmin,157,516,10
517,24.627333333333336,5.678000000000001,4.705641825866159e-06,5.9021071522076465,67,5.0,gauss0.25arcmin,159,517,10
518,26.984000000000016,6.392666666666668,4.712050665067379e-06,5.8894044678870765,75,5.0,gauss0.25arcmin,161,518,10
519,26.29133333333335,7.59,3.983698032689999e-06,5.885273195430393,89,5.0,gauss0.3arcmin,563,519,10
520,24.917333333333342,7.544666666666667,4.067378030112487e-06,5.881104941953772,95,5.0,gauss0.3arcmin,564,520,10
521,26.16133333333333,6.446666666666667,4.661655080998879e-06,5.8782461536171144,59,5.0,gauss0.25arcmin,164,521,10
522,24.39733333333335,5.9493333333333345,4.611722137952506e-06,5.863550743585919,63,5.0,gauss0.25arcmin,166,522,10
523,26.273333333333344,6.504666666666669,4.638181351564647e-06,5.858841157928879,67,5.0,gauss0.25arcmin,167,523,10
524,24.77133333333334,7.136666666666668,4.566002964189641e-06,5.851578413445457,69,5.0,gauss0.25arcmin,168,524,10
525,24.890666666666668,5.2860000000000005,4.1777096917826995e-06,5.848733800347786,87,5.0,gauss0.3arcmin,572,525,10
526,27.337333333333344,6.371333333333334,4.17409187670308e-06,5.84825187501369,89,5.0,gauss0.3arcmin,573,526,10
527,25.70066666666667,5.736666666666667,4.163965871007158e-06,5.847494673230055,90,5.0,gauss0.3arcmin,574,527,10
528,27.25133333333334,6.504666666666669,4.1593013968066995e-06,5.839994054297882,85,5.0,gauss0.3arcmin,576,528,10
529,25.487333333333332,5.702666666666667,3.7903703740025357e-06,5.827132655436494,115,5.0,gauss0.35arcmin,937,529,10
530,24.751333333333342,7.311333333333335,4.5287560695978345e-06,5.803852844090291,60,5.0,gauss0.25arcmin,173,530,10
531,26.795999999999996,5.819333333333334,3.545623955761684e-06,5.802878771297807,176,5.0,gauss0.45arcmin,1539,531,10
532,27.478,5.857333333333334,4.700643822416288e-06,5.800902350661478,73,5.0,gauss0.25arcmin,174,532,10
533,25.687333333333346,7.0600000000000005,4.459769164769254e-06,5.794748798352331,61,5.0,gauss0.25arcmin,175,533,10
534,27.39466666666668,6.8740000000000006,4.637599121520966e-06,5.778453246083429,63,5.0,gauss0.25arcmin,178,534,10
535,25.432000000000016,6.228000000000001,4.547665025612586e-06,5.775536967512301,64,5.0,gauss0.25arcmin,179,535,10
536,26.82533333333333,7.426666666666668,3.975470803990342e-06,5.773292276357013,80,5.0,gauss0.3arcmin,587,536,10
537,25.31466666666668,4.599333333333335,4.241420669879422e-06,5.763438149926002,108,5.0,gauss0.3arcmin,589,537,10
538,25.261333333333337,7.522000000000001,3.0545568562130997e-06,5.755796681644667,438,5.0,gauss0.75arcmin,2540,538,10
539,26.214000000000013,7.054000000000001,4.411735380364756e-06,5.751772633415786,49,5.0,gauss0.25arcmin,184,539,10
540,27.33533333333335,5.0360000000000005,3.3700236663728508e-06,5.745247341132784,517,5.0,gauss0.75arcmin,2541,540,10
541,25.87133333333335,6.078000000000001,3.293337291191506e-06,5.740905004241063,484,5.0,gauss0.75arcmin,2542,541,10
542,26.508666666666674,5.9766666666666675,4.662562031443511e-06,5.736115214567235,62,5.0,gauss0.25arcmin,187,542,10
543,26.012000000000004,7.210000000000002,3.5713682724035433e-06,5.733280597457077,108,5.0,gauss0.35arcmin,954,543,10
544,27.302000000000003,6.289333333333334,4.115781705450093e-06,5.729853106994508,81,5.0,gauss0.3arcmin,596,544,10
545,25.509333333333352,4.698666666666667,4.2157527552338905e-06,5.728282435948391,78,5.0,gauss0.3arcmin,597,545,10
546,26.502,4.414000000000001,4.788001988722518e-06,5.7267450733308305,54,5.0,gauss0.25arcmin,189,546,10
547,27.24000000000001,5.165333333333334,4.71496895111634e-06,5.723371600905035,62,5.0,gauss0.25arcmin,190,547,10
548,27.498,4.612000000000002,3.872146902851041e-06,5.71876756559826,101,5.0,gauss0.35arcmin,958,548,10
549,26.475333333333353,6.114666666666667,4.64585080539578e-06,5.716069952165026,64,5.0,gauss0.25arcmin,192,549,10
550,26.478000000000012,7.527333333333335,4.394434456561734e-06,5.71463270177631,58,5.0,gauss0.25arcmin,193,550,10
551,27.04200000000002,4.847333333333334,4.698406987408972e-06,5.707046352343151,54,5.0,gauss0.25arcmin,194,551,10
552,26.787999999999993,6.217333333333334,3.591544163659739e-06,5.697099984659831,130,5.0,gauss0.4arcmin,1264,552,10
553,27.192666666666675,7.427333333333334,4.099370259391465e-06,5.695418000047662,73,5.0,gauss0.3arcmin,602,553,10
554,24.706666666666663,7.277333333333335,4.4437798614898385e-06,5.694950848153573,54,5.0,gauss0.25arcmin,196,554,10
555,25.904000000000007,7.272666666666667,3.3512773193439593e-06,5.693395752150687,119,5.0,gauss0.4arcmin,1266,555,10
556,26.346666666666664,5.179333333333334,4.671154594890941e-06,5.688392562671389,42,5.0,gauss0.25arcmin,198,556,10
557,26.470666666666673,5.775333333333334,3.277161978319271e-06,5.686661598489733,482,5.0,gauss0.75arcmin,2543,557,10
558,27.385333333333346,4.420666666666667,3.848525329094126e-06,5.6836173579953115,87,5.0,gauss0.35arcmin,965,558,10
559,25.642666666666667,6.518666666666668,3.479322826074479e-06,5.67977937743084,126,5.0,gauss0.4arcmin,1268,559,10
560,24.936666666666675,6.885333333333334,4.447537158034173e-06,5.675842139676935,52,5.0,gauss0.25arcmin,201,560,10
561,24.592000000000017,5.566000000000001,4.5474174888131734e-06,5.675786959778985,47,5.0,gauss0.25arcmin,202,561,10
562,24.56133333333333,4.510000000000001,4.261429301654477e-06,5.675153026323198,79,5.0,gauss0.3arcmin,606,562,10
563,27.40133333333333,5.555333333333334,4.6722189598707175e-06,5.671851037292242,44,5.0,gauss0.25arcmin,204,563,10
564,25.50333333333334,4.850666666666667,4.66782887029465e-06,5.671343028356703,53,5.0,gauss0.25arcmin,205,564,10
565,26.019333333333346,6.752666666666667,3.986150979226507e-06,5.661157812440428,65,5.0,gauss0.3arcmin,609,565,10
566,26.18466666666668,6.840000000000001,4.459258428991496e-06,5.660188965368337,46,5.0,gauss0.25arcmin,208,566,10
567,25.658000000000012,4.6000000000000005,3.701854083588424e-06,5.653764487370357,121,5.0,gauss0.4arcmin,1272,567,10
568,27.411333333333328,6.066666666666667,3.607419740998695e-06,5.649751134005107,115,5.0,gauss0.4arcmin,1273,568,10
569,25.967333333333354,6.246000000000001,4.556891242036815e-06,5.648063904557393,43,5.0,gauss0.25arcmin,212,569,10
570,25.12466666666667,4.392666666666667,4.170097039739257e-06,5.644102317898943,78,5.0,gauss0.3arcmin,612,570,10
571,25.159333333333347,4.606666666666667,4.650357479661544e-06,5.630803935757524,44,5.0,gauss0.25arcmin,216,571,10
572,25.27666666666668,4.797333333333334,3.376106112874515e-06,5.6290338131072994,322,5.0,gauss0.7arcmin,2442,572,10
573,27.200666666666677,5.970666666666667,4.069320821531574e-06,5.627820091290434,76,5.0,gauss0.3arcmin,616,573,10
574,25.947999999999993,4.692666666666668,4.692533478098811e-06,5.622417636679551,45,5.0,gauss0.25arcmin,217,574,10
575,25.270000000000007,7.256666666666668,3.5533308620549295e-06,5.619898389848389,96,5.0,gauss0.35arcmin,979,575,10
576,25.78600000000001,7.2506666666666675,3.505166863406641e-06,5.618708257603929,86,5.0,gauss0.35arcmin,980,576,10
577,27.40733333333334,6.824666666666667,4.482049456126546e-06,5.59534420603188,40,5.0,gauss0.25arcmin,222,577,10
578,24.529333333333337,7.358666666666669,3.196355516990932e-06,5.586189937672927,157,5.0,gauss0.5arcmin,1804,578,10
579,26.22,4.534666666666667,3.883072661807769e-06,5.581841409973815,86,5.0,gauss0.35arcmin,987,579,10
580,24.705333333333336,7.252666666666666,3.87647651741893e-06,5.579512310220443,66,5.0,gauss0.3arcmin,622,580,10
581,26.072666666666667,6.814000000000001,3.058471789865519e-06,5.577474167023378,369,5.0,gauss0.75arcmin,2549,581,10
582,25.98666666666666,5.94,4.519352139653052e-06,5.575850568185488,45,5.0,gauss0.25arcmin,224,582,10
583,26.737333333333332,7.5086666666666675,4.28822183664885e-06,5.5744021238356405,35,5.0,gauss0.25arcmin,225,583,10
584,27.420666666666666,4.464,4.563834040615748e-06,5.570549086004997,47,5.0,gauss0.25arcmin,226,584,10
585,25.599333333333345,6.499333333333334,4.3730536396582485e-06,5.5675390207525455,43,5.0,gauss0.25arcmin,227,585,10
586,26.063999999999997,5.026000000000001,4.626370502815009e-06,5.566573609171472,46,5.0,gauss0.25arcmin,228,586,10
587,24.867333333333345,7.076000000000001,4.340685835453773e-06,5.562680476758542,50,5.0,gauss0.25arcmin,230,587,10
588,27.53000000000002,6.040000000000001,3.7110685801373844e-06,5.561896391177866,86,5.0,gauss0.35arcmin,992,588,10
589,27.014666666666677,5.518000000000001,4.58086692386442e-06,5.5602796619734525,50,5.0,gauss0.25arcmin,231,589,10
590,25.843333333333344,6.260666666666667,4.477565155978529e-06,5.560178564065857,40,5.0,gauss0.25arcmin,232,590,10
591,27.56333333333334,6.695333333333334,4.4233404989547084e-06,5.553238472794918,46,5.0,gauss0.25arcmin,234,591,10
592,25.282,7.143333333333334,3.0675956966489858e-06,5.552561157257086,175,5.0,gauss0.55arcmin,2013,592,10
593,25.903333333333343,6.998666666666668,3.056272111254381e-06,5.552145016899615,144,5.0,gauss0.5arcmin,1808,593,10
594,25.17133333333334,6.196666666666667,3.4111993493423357e-06,5.55125255606672,98,5.0,gauss0.4arcmin,1288,594,10
595,27.08666666666667,5.237333333333334,4.065530560213002e-06,5.546120540527664,63,5.0,gauss0.3arcmin,631,595,10
596,25.114000000000004,5.225333333333334,4.420803810742097e-06,5.5459297721308545,44,5.0,gauss0.25arcmin,235,596,10
597,26.48800000000001,5.208000000000001,3.3111636769763424e-06,5.5452190274675885,168,5.0,gauss0.55arcmin,2014,597,10
598,26.18733333333334,4.716666666666668,4.616466368663954e-06,5.52966482228982,47,5.0,gauss0.25arcmin,236,598,10
599,26.532,4.922000000000001,3.5179942744952388e-06,5.529111311505013,151,5.0,gauss0.5arcmin,1815,599,10
600,25.73600000000001,5.971333333333334,4.438073382501634e-06,5.52104499901434,33,5.0,gauss0.25arcmin,238,600,10
601,24.540666666666667,6.346000000000001,3.870656402877443e-06,5.51633169167192,60,5.0,gauss0.3arcmin,636,601,10
602,25.37333333333335,6.752666666666667,3.0913015310436227e-06,5.51412772487694,159,5.0,gauss0.55arcmin,2017,602,10
603,26.127333333333343,6.500000000000001,3.3994534723019164e-06,5.513856341152553,104,5.0,gauss0.4arcmin,1301,603,10
604,27.306666666666683,4.614666666666667,3.2995143725562977e-06,5.511482761341725,174,5.0,gauss0.55arcmin,2018,604,10
605,24.90800000000001,5.784666666666667,4.360731052120916e-06,5.510549368739957,42,5.0,gauss0.25arcmin,240,605,10
606,24.888666666666673,6.884666666666668,3.5655807720290074e-06,5.510356022694441,74,5.0,gauss0.35arcmin,999,606,10
607,26.17333333333335,4.789333333333334,3.833486174081475e-06,5.508207585805173,75,5.0,gauss0.35arcmin,1000,607,10
608,26.946000000000012,6.946666666666668,3.4342030601804085e-06,5.499934670081584,90,5.0,gauss0.4arcmin,1302,608,10
609,24.53133333333333,5.459333333333334,3.0615504293699773e-06,5.497609801566409,290,5.0,gauss0.75arcmin,2556,609,10
610,25.308666666666674,5.378666666666668,4.3544975327861875e-06,5.495714308969832,31,5.0,gauss0.25arcmin,242,610,10
611,27.61466666666667,4.832666666666668,4.011450019977779e-06,5.493189666212218,55,5.0,gauss0.3arcmin,643,611,10
612,25.443333333333346,7.456666666666668,4.237747570829259e-06,5.493150553837245,40,5.0,gauss0.25arcmin,243,612,10
613,24.87466666666666,7.572000000000001,3.327641781972725e-06,5.483664683344632,96,5.0,gauss0.4arcmin,1308,613,10
614,24.592666666666656,6.054000000000001,4.330540399257724e-06,5.480524236336374,32,5.0,gauss0.25arcmin,245,614,10
615,26.128666666666675,6.319333333333335,3.412701983488014e-06,5.479105519184528,85,5.0,gauss0.4arcmin,1310,615,10
616,25.170000000000012,4.580000000000001,3.760375765807321e-06,5.476516148080332,61,5.0,gauss0.35arcmin,1003,616,10
617,27.514666666666674,5.820000000000001,4.418712790323395e-06,5.465435349579968,38,5.0,gauss0.25arcmin,247,617,10
618,26.51466666666666,7.434666666666668,4.213662799932151e-06,5.455849116702717,34,5.0,gauss0.25arcmin,248,618,10
619,26.223333333333347,6.0373333333333346,4.421116916600576e-06,5.452661381164851,40,5.0,gauss0.25arcmin,249,619,10
620,27.26000000000001,7.582666666666667,3.9026608998598575e-06,5.445915886114462,54,5.0,gauss0.3arcmin,653,620,10
621,26.151999999999997,7.062000000000001,2.98650351586601e-06,5.443331181793962,120,5.0,gauss0.5arcmin,1832,621,10
622,24.383333333333336,7.156000000000001,3.7606756515488512e-06,5.438310801867578,46,5.0,gauss0.3arcmin,655,622,10
623,25.49866666666666,6.311333333333335,2.931834749088904e-06,5.433046855991308,283,5.0,gauss0.75arcmin,2563,623,10
624,25.064000000000007,5.400666666666667,3.864520941607892e-06,5.432456762245751,48,5.0,gauss0.3arcmin,656,624,10
625,27.51266666666668,6.354666666666668,4.3386735782124e-06,5.430911108658709,35,5.0,gauss0.25arcmin,253,625,10
626,25.575999999999997,5.984000000000001,3.8124228819554045e-06,5.427838860434086,49,5.0,gauss0.3arcmin,657,626,10
627,27.526000000000003,4.904666666666667,4.4421847497191675e-06,5.422389481664486,37,5.0,gauss0.25arcmin,255,627,10
628,24.735333333333333,5.388000000000001,3.8646042604575105e-06,5.4110920008215135,44,5.0,gauss0.3arcmin,665,628,10
629,24.682666666666677,4.518000000000001,4.524868727290433e-06,5.408806092489472,17,5.0,gauss0.25arcmin,256,629,10
630,26.61866666666667,6.527333333333334,4.266206945524828e-06,5.4047907940873925,24,5.0,gauss0.25arcmin,257,630,10
631,24.910666666666668,6.217333333333334,3.5156004015506747e-06,5.401374367708979,62,5.0,gauss0.35arcmin,1015,631,10
632,25.442000000000014,6.963333333333334,2.9888774343159657e-06,5.3966640436376405,123,5.0,gauss0.55arcmin,2036,632,10
633,26.639333333333333,6.408000000000001,3.782340498236077e-06,5.395127096360084,45,5.0,gauss0.3arcmin,670,633,10
634,25.00266666666668,7.053333333333335,2.9442900402742466e-06,5.394649750241229,450,5.0,gauss0.75arcmin,2564,634,10
635,27.457333333333338,6.470000000000001,4.313622268371743e-06,5.3943300265972285,27,5.0,gauss0.25arcmin,259,635,10
636,24.66133333333335,6.0293333333333345,3.508652203800033e-06,5.389765701386735,51,5.0,gauss0.35arcmin,1021,636,10
637,24.55866666666667,5.745333333333334,4.269477495257535e-06,5.385706698839046,30,5.0,gauss0.25arcmin,260,637,10
638,25.526666666666664,4.530666666666667,4.426583386981462e-06,5.384296435068119,31,5.0,gauss0.25arcmin,261,638,10
639,25.324666666666683,6.093333333333334,3.3073086457854113e-06,5.383072659545286,80,5.0,gauss0.4arcmin,1338,639,10
640,24.97600000000001,4.557333333333334,4.508315680614852e-06,5.3826303684265415,30,5.0,gauss0.25arcmin,262,640,10
641,25.600000000000012,6.555333333333334,4.226236865100218e-06,5.380583609265847,21,5.0,gauss0.25arcmin,264,641,10
642,27.429333333333332,6.507333333333334,3.542929840765943e-06,5.375691026971491,58,5.0,gauss0.35arcmin,1026,642,10
643,26.83600000000002,4.5166666666666675,4.487983053641577e-06,5.374573218690948,26,5.0,gauss0.25arcmin,267,643,10
644,25.759333333333334,6.847333333333334,3.464110774391787e-06,5.37374215888975,51,5.0,gauss0.35arcmin,1027,644,10
645,26.518666666666675,5.313333333333334,4.416315742087524e-06,5.371241857718845,29,5.0,gauss0.25arcmin,269,645,10
646,26.900000000000006,6.813333333333334,3.788784712637883e-06,5.369012954691561,41,5.0,gauss0.3arcmin,677,646,10
647,27.07266666666668,5.551333333333334,3.6379055015423754e-06,5.368552415448344,55,5.0,gauss0.35arcmin,1029,647,10
648,27.444666666666677,7.580000000000001,4.309125267483309e-06,5.365531550205425,28,5.0,gauss0.25arcmin,270,648,10
649,26.056666666666683,6.678000000000001,4.251700778132328e-06,5.362569779087876,23,5.0,gauss0.25arcmin,271,649,10
650,27.391999999999996,4.866666666666667,3.932501205762257e-06,5.360634862460265,39,5.0,gauss0.3arcmin,678,650,10
651,26.00733333333335,5.695333333333334,3.863215011360418e-06,5.359480512718978,41,5.0,gauss0.3arcmin,679,651,10
652,24.351333333333343,6.203333333333334,4.211077268137223e-06,5.3562892980020145,25,5.0,gauss0.25arcmin,274,652,10
653,25.746000000000013,5.026000000000001,4.434038510567011e-06,5.3543861034129225,33,5.0,gauss0.25arcmin,275,653,10
654,25.31466666666668,6.744000000000001,4.201574596781141e-06,5.35375630532689,28,5.0,gauss0.25arcmin,277,654,10
655,25.447333333333336,4.425333333333334,4.384695754402676e-06,5.350941763121783,24,5.0,gauss0.25arcmin,279,655,10
656,26.690666666666658,5.852,3.5688409417397497e-06,5.350795642107878,47,5.0,gauss0.35arcmin,1033,656,10
657,25.852666666666682,6.744666666666667,4.22943282859136e-06,5.3367981021941535,22,5.0,gauss0.25arcmin,280,657,10
658,25.185333333333332,4.630666666666667,3.2019849820555585e-06,5.331866458067579,223,5.0,gauss0.75arcmin,2568,658,10
659,24.847333333333346,6.613333333333334,3.2885971360756108e-06,5.33178094861847,64,5.0,gauss0.4arcmin,1343,659,10
660,24.498000000000008,7.192666666666668,4.137598355377937e-06,5.327519893583782,30,5.0,gauss0.25arcmin,284,660,10
661,25.504000000000005,5.170000000000001,3.3194880237895757e-06,5.322545418862941,58,5.0,gauss0.4arcmin,1348,661,10
